lambda	class
8.016400000e-01	2
8.016800000e-01	2
8.017200000e-01	2
8.017600000e-01	2
8.018000000e-01	2
8.018400000e-01	2
8.018800000e-01	2
8.019200000e-01	2
8.019600000e-01	2
8.020000000e-01	2
8.020400000e-01	2
8.020800000e-01	2
8.021200000e-01	2
8.021600000e-01	2
8.022000000e-01	2
8.022400000e-01	2
8.022800000e-01	2
8.023200000e-01	2
8.023600000e-01	2
8.024000000e-01	2
8.024400000e-01	2
8.024800000e-01	2
8.025200000e-01	2
8.025600000e-01	2
8.026000000e-01	2
8.026400000e-01	2
8.026800000e-01	2
8.027200000e-01	2
8.027600000e-01	2
8.028000000e-01	2
8.028400000e-01	2
8.028800000e-01	2
8.029200000e-01	2
8.029600000e-01	2
8.030000000e-01	2
8.030400000e-01	2
8.030800000e-01	2
8.031200000e-01	2
8.031600000e-01	2
8.032000000e-01	2
8.032400000e-01	2
8.032800000e-01	2
8.033200000e-01	2
8.033600000e-01	2
8.034000000e-01	2
8.034400000e-01	2
8.034800000e-01	2
8.035200000e-01	2
8.035600000e-01	2
8.036000000e-01	2
8.036400000e-01	2
8.036800000e-01	2
8.037200000e-01	2
8.037600000e-01	2
8.038000000e-01	2
8.038400000e-01	2
8.038800000e-01	2
8.039200000e-01	2
8.039600000e-01	2
8.040000000e-01	2
8.040400000e-01	2
8.040800000e-01	2
8.041200000e-01	2
8.041600000e-01	2
8.042000000e-01	2
8.042400000e-01	2
8.042800000e-01	2
8.043200000e-01	2
8.043600000e-01	2
8.044000000e-01	2
8.044400000e-01	2
8.044800000e-01	2
8.045200000e-01	2
8.045600000e-01	2
8.046000000e-01	2
8.046400000e-01	2
8.046800000e-01	2
8.047200000e-01	2
8.047600000e-01	2
8.048000000e-01	2
8.048400000e-01	2
8.048800000e-01	2
8.049200000e-01	2
8.049600000e-01	2
8.050000000e-01	2
8.050400000e-01	2
8.050800000e-01	2
8.051200000e-01	2
8.051600000e-01	2
8.052000000e-01	2
8.052400000e-01	2
8.052800000e-01	2
8.053200000e-01	2
8.053600000e-01	2
8.054000000e-01	2
8.054400000e-01	2
8.054800000e-01	2
8.055200000e-01	2
8.055600000e-01	2
8.056000000e-01	2
8.056400000e-01	2
8.056800000e-01	2
8.057200000e-01	2
8.057600000e-01	2
8.058000000e-01	2
8.058400000e-01	2
8.058800000e-01	2
8.059200000e-01	2
8.059600000e-01	2
8.060000000e-01	2
8.060400000e-01	2
8.060800000e-01	2
8.061200000e-01	2
8.061600000e-01	2
8.062000000e-01	2
8.062400000e-01	2
8.062800000e-01	2
8.063200000e-01	2
8.063600000e-01	2
8.064000000e-01	2
8.064400000e-01	2
8.064800000e-01	2
8.065200000e-01	2
8.065600000e-01	2
8.066000000e-01	2
8.066400000e-01	2
8.066800000e-01	2
8.067200000e-01	2
8.067600000e-01	2
8.068000000e-01	2
8.068400000e-01	2
8.068800000e-01	2
8.069200000e-01	2
8.069600000e-01	2
8.070000000e-01	2
8.070400000e-01	2
8.070800000e-01	2
8.071200000e-01	2
8.071600000e-01	2
8.072000000e-01	2
8.072400000e-01	2
8.072800000e-01	2
8.073200000e-01	2
8.073600000e-01	2
8.074000000e-01	2
8.074400000e-01	2
8.074800000e-01	2
8.075200000e-01	2
8.075600000e-01	2
8.076000000e-01	2
8.076400000e-01	2
8.076800000e-01	2
8.077200000e-01	2
8.077600000e-01	2
8.078000000e-01	2
8.078400000e-01	2
8.078800000e-01	2
8.079200000e-01	2
8.079600000e-01	2
8.080000000e-01	2
8.080400000e-01	2
8.080800000e-01	2
8.081200000e-01	2
8.081600000e-01	2
8.082000000e-01	2
8.082400000e-01	2
8.082800000e-01	2
8.083200000e-01	2
8.083600000e-01	2
8.084000000e-01	2
8.084400000e-01	2
8.084800000e-01	2
8.085200000e-01	2
8.085600000e-01	2
8.086000000e-01	2
8.086400000e-01	2
8.086800000e-01	2
8.087200000e-01	2
8.087600000e-01	2
8.088000000e-01	2
8.088400000e-01	2
8.088800000e-01	2
8.089200000e-01	2
8.089600000e-01	2
8.090000000e-01	2
8.090400000e-01	2
8.090800000e-01	2
8.091200000e-01	2
8.091600000e-01	2
8.092000000e-01	2
8.092400000e-01	2
8.092800000e-01	2
8.093200000e-01	2
8.093600000e-01	2
8.094000000e-01	2
8.094400000e-01	2
8.094800000e-01	2
8.095200000e-01	2
8.095600000e-01	2
8.096000000e-01	2
8.096400000e-01	2
8.096800000e-01	2
8.097200000e-01	2
8.097600000e-01	2
8.098000000e-01	2
8.098400000e-01	2
8.098800000e-01	2
8.099200000e-01	2
8.099600000e-01	2
8.100000000e-01	2
8.100400000e-01	2
8.100800000e-01	2
8.101200000e-01	2
8.101600000e-01	2
8.102000000e-01	2
8.102400000e-01	2
8.102800000e-01	2
8.103200000e-01	2
8.103600000e-01	2
8.104000000e-01	2
8.104400000e-01	2
8.104800000e-01	2
8.105200000e-01	2
8.105600000e-01	2
8.106000000e-01	2
8.106400000e-01	2
8.106800000e-01	2
8.107200000e-01	2
8.107600000e-01	2
8.108000000e-01	2
8.108400000e-01	2
8.108800000e-01	2
8.109200000e-01	2
8.109600000e-01	2
8.110000000e-01	2
8.110400000e-01	2
8.110800000e-01	2
8.111200000e-01	2
8.111600000e-01	2
8.112000000e-01	2
8.112400000e-01	2
8.112800000e-01	2
8.113200000e-01	2
8.113600000e-01	2
8.114000000e-01	2
8.114400000e-01	2
8.114800000e-01	2
8.115200000e-01	2
8.115600000e-01	2
8.116000000e-01	2
8.116400000e-01	2
8.116800000e-01	2
8.117200000e-01	2
8.117600000e-01	2
8.118000000e-01	2
8.118400000e-01	2
8.118800000e-01	2
8.119200000e-01	2
8.119600000e-01	2
8.120000000e-01	2
8.120400000e-01	2
8.120800000e-01	2
8.121200000e-01	2
8.121600000e-01	2
8.122000000e-01	2
8.122400000e-01	2
8.122800000e-01	2
8.123200000e-01	2
8.123600000e-01	2
8.124000000e-01	2
8.124400000e-01	2
8.124800000e-01	2
8.125200000e-01	2
8.125600000e-01	2
8.126000000e-01	2
8.126400000e-01	2
8.126800000e-01	2
8.127200000e-01	2
8.127600000e-01	2
8.128000000e-01	2
8.128400000e-01	2
8.128800000e-01	2
8.129200000e-01	2
8.129600000e-01	2
8.130000000e-01	2
8.130400000e-01	2
8.130800000e-01	2
8.131200000e-01	2
8.131600000e-01	2
8.132000000e-01	2
8.132400000e-01	2
8.132800000e-01	2
8.133200000e-01	2
8.133600000e-01	2
8.134000000e-01	2
8.134400000e-01	2
8.134800000e-01	2
8.135200000e-01	2
8.135600000e-01	2
8.136000000e-01	2
8.136400000e-01	2
8.136800000e-01	2
8.137200000e-01	2
8.137600000e-01	2
8.138000000e-01	2
8.138400000e-01	2
8.138800000e-01	2
8.139200000e-01	2
8.139600000e-01	2
8.140000000e-01	2
8.140400000e-01	2
8.140800000e-01	2
8.141200000e-01	2
8.141600000e-01	2
8.142000000e-01	2
8.142400000e-01	2
8.142800000e-01	2
8.143200000e-01	2
8.143600000e-01	2
8.144000000e-01	2
8.144400000e-01	2
8.144800000e-01	2
8.145200000e-01	2
8.145600000e-01	2
8.146000000e-01	2
8.146400000e-01	2
8.146800000e-01	2
8.147200000e-01	2
8.147600000e-01	2
8.148000000e-01	2
8.148400000e-01	2
8.148800000e-01	2
8.149200000e-01	2
8.149600000e-01	2
8.150000000e-01	2
8.150400000e-01	2
8.150800000e-01	2
8.151200000e-01	2
8.151600000e-01	2
8.152000000e-01	2
8.152400000e-01	2
8.152800000e-01	2
8.153200000e-01	2
8.153600000e-01	2
8.154000000e-01	2
8.154400000e-01	2
8.154800000e-01	2
8.155200000e-01	2
8.155600000e-01	2
8.156000000e-01	2
8.156400000e-01	2
8.156800000e-01	2
8.157200000e-01	2
8.157600000e-01	2
8.158000000e-01	2
8.158400000e-01	2
8.158800000e-01	2
8.159200000e-01	2
8.159600000e-01	2
8.160000000e-01	2
8.160400000e-01	2
8.160800000e-01	2
8.161200000e-01	2
8.161600000e-01	2
8.162000000e-01	2
8.162400000e-01	2
8.162800000e-01	2
8.163200000e-01	2
8.163600000e-01	2
8.164000000e-01	2
8.164400000e-01	2
8.164800000e-01	2
8.165200000e-01	2
8.165600000e-01	2
8.166000000e-01	2
8.166400000e-01	2
8.166800000e-01	2
8.167200000e-01	2
8.167600000e-01	2
8.168000000e-01	2
8.168400000e-01	2
8.168800000e-01	2
8.169200000e-01	2
8.169600000e-01	2
8.170000000e-01	2
8.170400000e-01	2
8.170800000e-01	2
8.171200000e-01	2
8.171600000e-01	2
8.172000000e-01	2
8.172400000e-01	2
8.172800000e-01	2
8.173200000e-01	2
8.173600000e-01	2
8.174000000e-01	2
8.174400000e-01	2
8.174800000e-01	2
8.175200000e-01	2
8.175600000e-01	2
8.176000000e-01	2
8.176400000e-01	2
8.176800000e-01	2
8.177200000e-01	2
8.177600000e-01	2
8.178000000e-01	2
8.178400000e-01	2
8.178800000e-01	2
8.179200000e-01	2
8.179600000e-01	2
8.180000000e-01	2
8.180400000e-01	2
8.180800000e-01	2
8.181200000e-01	2
8.181600000e-01	2
8.182000000e-01	2
8.182400000e-01	2
8.182800000e-01	2
8.183200000e-01	2
8.183600000e-01	2
8.184000000e-01	2
8.184400000e-01	2
8.184800000e-01	2
8.185200000e-01	2
8.185600000e-01	2
8.186000000e-01	2
8.186400000e-01	2
8.186800000e-01	2
8.187200000e-01	2
8.187600000e-01	2
8.188000000e-01	2
8.188400000e-01	2
8.188800000e-01	2
8.189200000e-01	2
8.189600000e-01	2
8.190000000e-01	2
8.190400000e-01	2
8.190800000e-01	2
8.191200000e-01	2
8.191600000e-01	2
8.192000000e-01	2
8.192400000e-01	2
8.192800000e-01	2
8.193200000e-01	2
8.193600000e-01	2
8.194000000e-01	2
8.194400000e-01	2
8.194800000e-01	2
8.195200000e-01	2
8.195600000e-01	2
8.196000000e-01	2
8.196400000e-01	2
8.196800000e-01	2
8.197200000e-01	2
8.197600000e-01	2
8.198000000e-01	2
8.198400000e-01	2
8.198800000e-01	2
8.199200000e-01	2
8.199600000e-01	2
8.200000000e-01	2
8.200400000e-01	2
8.200800000e-01	2
8.201200000e-01	2
8.201600000e-01	2
8.202000000e-01	2
8.202400000e-01	2
8.202800000e-01	2
8.203200000e-01	2
8.203600000e-01	2
8.204000000e-01	2
8.204400000e-01	2
8.204800000e-01	2
8.205200000e-01	2
8.205600000e-01	2
8.206000000e-01	2
8.206400000e-01	2
8.206800000e-01	2
8.207200000e-01	2
8.207600000e-01	2
8.208000000e-01	2
8.208400000e-01	2
8.208800000e-01	2
8.209200000e-01	2
8.209600000e-01	2
8.210000000e-01	2
8.210400000e-01	2
8.210800000e-01	2
8.211200000e-01	2
8.211600000e-01	2
8.212000000e-01	2
8.212400000e-01	2
8.212800000e-01	2
8.213200000e-01	2
8.213600000e-01	2
8.214000000e-01	2
8.214400000e-01	2
8.214800000e-01	2
8.215200000e-01	2
8.215600000e-01	2
8.216000000e-01	2
8.216400000e-01	2
8.216800000e-01	2
8.217200000e-01	2
8.217600000e-01	2
8.218000000e-01	2
8.218400000e-01	2
8.218800000e-01	2
8.219200000e-01	2
8.219600000e-01	2
8.220000000e-01	2
8.220400000e-01	2
8.220800000e-01	2
8.221200000e-01	2
8.221600000e-01	2
8.222000000e-01	2
8.222400000e-01	2
8.222800000e-01	2
8.223200000e-01	2
8.223600000e-01	2
8.224000000e-01	2
8.224400000e-01	2
8.224800000e-01	2
8.225200000e-01	2
8.225600000e-01	2
8.226000000e-01	2
8.226400000e-01	2
8.226800000e-01	2
8.227200000e-01	2
8.227600000e-01	2
8.228000000e-01	2
8.228400000e-01	2
8.228800000e-01	2
8.229200000e-01	2
8.229600000e-01	2
8.230000000e-01	2
8.230400000e-01	2
8.230800000e-01	2
8.231200000e-01	2
8.231600000e-01	2
8.232000000e-01	2
8.232400000e-01	2
8.232800000e-01	2
8.233200000e-01	2
8.233600000e-01	2
8.234000000e-01	2
8.234400000e-01	2
8.234800000e-01	2
8.235200000e-01	2
8.235600000e-01	2
8.236000000e-01	2
8.236400000e-01	2
8.236800000e-01	2
8.237200000e-01	2
8.237600000e-01	2
8.238000000e-01	2
8.238400000e-01	2
8.238800000e-01	2
8.239200000e-01	2
8.239600000e-01	2
8.240000000e-01	2
8.240400000e-01	2
8.240800000e-01	2
8.241200000e-01	2
8.241600000e-01	2
8.242000000e-01	2
8.242400000e-01	2
8.242800000e-01	2
8.243200000e-01	2
8.243600000e-01	2
8.244000000e-01	2
8.244400000e-01	2
8.244800000e-01	2
8.245200000e-01	2
8.245600000e-01	2
8.246000000e-01	2
8.246400000e-01	2
8.246800000e-01	2
8.247200000e-01	2
8.247600000e-01	2
8.248000000e-01	2
8.248400000e-01	2
8.248800000e-01	2
8.249200000e-01	2
8.249600000e-01	2
8.250000000e-01	2
8.250400000e-01	2
8.250800000e-01	2
8.251200000e-01	2
8.251600000e-01	2
8.252000000e-01	2
8.252400000e-01	2
8.252800000e-01	2
8.253200000e-01	2
8.253600000e-01	2
8.254000000e-01	2
8.254400000e-01	2
8.254800000e-01	2
8.255200000e-01	2
8.255600000e-01	2
8.256000000e-01	2
8.256400000e-01	2
8.256800000e-01	2
8.257200000e-01	2
8.257600000e-01	2
8.258000000e-01	2
8.258400000e-01	2
8.258800000e-01	2
8.259200000e-01	2
8.259600000e-01	2
8.260000000e-01	2
8.260400000e-01	2
8.260800000e-01	2
8.261200000e-01	2
8.261600000e-01	2
8.262000000e-01	2
8.262400000e-01	2
8.262800000e-01	2
8.263200000e-01	2
8.263600000e-01	2
8.264000000e-01	2
8.264400000e-01	2
8.264800000e-01	2
8.265200000e-01	2
8.265600000e-01	2
8.266000000e-01	2
8.266400000e-01	2
8.266800000e-01	2
8.267200000e-01	2
8.267600000e-01	2
8.268000000e-01	2
8.268400000e-01	2
8.268800000e-01	2
8.269200000e-01	2
8.269600000e-01	2
8.270000000e-01	2
8.270400000e-01	2
8.270800000e-01	2
8.271200000e-01	2
8.271600000e-01	2
8.272000000e-01	2
8.272400000e-01	2
8.272800000e-01	2
8.273200000e-01	2
8.273600000e-01	2
8.274000000e-01	2
8.274400000e-01	2
8.274800000e-01	2
8.275200000e-01	2
8.275600000e-01	2
8.276000000e-01	2
8.276400000e-01	2
8.276800000e-01	2
8.277200000e-01	2
8.277600000e-01	2
8.278000000e-01	2
8.278400000e-01	2
8.278800000e-01	2
8.279200000e-01	2
8.279600000e-01	2
8.280000000e-01	2
8.280400000e-01	2
8.280800000e-01	2
8.281200000e-01	2
8.281600000e-01	2
8.282000000e-01	2
8.282400000e-01	2
8.282800000e-01	2
8.283200000e-01	2
8.283600000e-01	2
8.284000000e-01	2
8.284400000e-01	2
8.284800000e-01	2
8.285200000e-01	2
8.285600000e-01	2
8.286000000e-01	2
8.286400000e-01	2
8.286800000e-01	2
8.287200000e-01	2
8.287600000e-01	2
8.288000000e-01	2
8.288400000e-01	2
8.288800000e-01	2
8.289200000e-01	2
8.289600000e-01	2
8.290000000e-01	2
8.290400000e-01	2
8.290800000e-01	2
8.291200000e-01	2
8.291600000e-01	2
8.292000000e-01	2
8.292400000e-01	2
8.292800000e-01	2
8.293200000e-01	2
8.293600000e-01	2
8.294000000e-01	2
8.294400000e-01	2
8.294800000e-01	2
8.295200000e-01	2
8.295600000e-01	2
8.296000000e-01	2
8.296400000e-01	2
8.296800000e-01	2
8.297200000e-01	2
8.297600000e-01	2
8.298000000e-01	2
8.298400000e-01	2
8.298800000e-01	2
8.299200000e-01	2
8.299600000e-01	2
8.300000000e-01	2
8.300400000e-01	2
8.300800000e-01	2
8.301200000e-01	2
8.301600000e-01	2
8.302000000e-01	2
8.302400000e-01	2
8.302800000e-01	2
8.303200000e-01	2
8.303600000e-01	2
8.304000000e-01	2
8.304400000e-01	2
8.304800000e-01	2
8.305200000e-01	2
8.305600000e-01	2
8.306000000e-01	2
8.306400000e-01	2
8.306800000e-01	2
8.307200000e-01	2
8.307600000e-01	2
8.308000000e-01	2
8.308400000e-01	2
8.308800000e-01	2
8.309200000e-01	2
8.309600000e-01	2
8.310000000e-01	2
8.310400000e-01	2
8.310800000e-01	2
8.311200000e-01	2
8.311600000e-01	2
8.312000000e-01	2
8.312400000e-01	2
8.312800000e-01	2
8.313200000e-01	2
8.313600000e-01	2
8.314000000e-01	2
8.314400000e-01	2
8.314800000e-01	2
8.315200000e-01	2
8.315600000e-01	2
8.316000000e-01	2
8.316400000e-01	2
8.316800000e-01	2
8.317200000e-01	2
8.317600000e-01	2
8.318000000e-01	2
8.318400000e-01	2
8.318800000e-01	2
8.319200000e-01	2
8.319600000e-01	2
8.320000000e-01	2
8.320400000e-01	2
8.320800000e-01	2
8.321200000e-01	2
8.321600000e-01	2
8.322000000e-01	2
8.322400000e-01	2
8.322800000e-01	2
8.323200000e-01	2
8.323600000e-01	2
8.324000000e-01	2
8.324400000e-01	2
8.324800000e-01	2
8.325200000e-01	2
8.325600000e-01	2
8.326000000e-01	2
8.326400000e-01	2
8.326800000e-01	2
8.327200000e-01	2
8.327600000e-01	2
8.328000000e-01	2
8.328400000e-01	2
8.328800000e-01	2
8.329200000e-01	2
8.329600000e-01	2
8.330000000e-01	2
8.330400000e-01	2
8.330800000e-01	2
8.331200000e-01	2
8.331600000e-01	2
8.332000000e-01	3
8.332400000e-01	4
8.332800000e-01	4
8.333200000e-01	4
8.333600000e-01	4
8.334000000e-01	4
8.334400000e-01	4
8.334800000e-01	4
8.335200000e-01	4
8.335600000e-01	4
8.336000000e-01	4
8.336400000e-01	4
8.336800000e-01	4
8.337200000e-01	4
8.337600000e-01	4
8.338000000e-01	4
8.338400000e-01	4
8.338800000e-01	4
8.339200000e-01	4
8.339600000e-01	4
8.340000000e-01	4
8.340400000e-01	4
8.340800000e-01	4
8.341200000e-01	4
8.341600000e-01	4
8.342000000e-01	4
8.342400000e-01	4
8.342800000e-01	4
8.343200000e-01	4
8.343600000e-01	4
8.344000000e-01	4
8.344400000e-01	4
8.344800000e-01	4
8.345200000e-01	4
8.345600000e-01	4
8.346000000e-01	4
8.346400000e-01	4
8.346800000e-01	4
8.347200000e-01	4
8.347600000e-01	4
8.348000000e-01	4
8.348400000e-01	4
8.348800000e-01	4
8.349200000e-01	4
8.349600000e-01	4
8.350000000e-01	4
8.350400000e-01	4
8.350800000e-01	4
8.351200000e-01	4
8.351600000e-01	4
8.352000000e-01	4
8.352400000e-01	4
8.352800000e-01	4
8.353200000e-01	4
8.353600000e-01	4
8.354000000e-01	4
8.354400000e-01	4
8.354800000e-01	4
8.355200000e-01	4
8.355600000e-01	4
8.356000000e-01	4
8.356400000e-01	4
8.356800000e-01	4
8.357200000e-01	4
8.357600000e-01	4
8.358000000e-01	4
8.358400000e-01	4
8.358800000e-01	4
8.359200000e-01	4
8.359600000e-01	4
8.360000000e-01	4
8.360400000e-01	4
8.360800000e-01	4
8.361200000e-01	4
8.361600000e-01	4
8.362000000e-01	4
8.362400000e-01	4
8.362800000e-01	4
8.363200000e-01	4
8.363600000e-01	4
8.364000000e-01	4
8.364400000e-01	4
8.364800000e-01	4
8.365200000e-01	4
8.365600000e-01	4
8.366000000e-01	4
8.366400000e-01	4
8.366800000e-01	4
8.367200000e-01	4
8.367600000e-01	4
8.368000000e-01	4
8.368400000e-01	4
8.368800000e-01	4
8.369200000e-01	4
8.369600000e-01	4
8.370000000e-01	4
8.370400000e-01	4
8.370800000e-01	4
8.371200000e-01	4
8.371600000e-01	4
8.372000000e-01	4
8.372400000e-01	4
8.372800000e-01	4
8.373200000e-01	4
8.373600000e-01	4
8.374000000e-01	4
8.374400000e-01	4
8.374800000e-01	4
8.375200000e-01	4
8.375600000e-01	4
8.376000000e-01	4
8.376400000e-01	4
8.376800000e-01	4
8.377200000e-01	4
8.377600000e-01	4
8.378000000e-01	4
8.378400000e-01	4
8.378800000e-01	4
8.379200000e-01	4
8.379600000e-01	4
8.380000000e-01	4
8.380400000e-01	4
8.380800000e-01	4
8.381200000e-01	4
8.381600000e-01	4
8.382000000e-01	4
8.382400000e-01	4
8.382800000e-01	4
8.383200000e-01	4
8.383600000e-01	4
8.384000000e-01	4
8.384400000e-01	4
8.384800000e-01	4
8.385200000e-01	4
8.385600000e-01	4
8.386000000e-01	4
8.386400000e-01	4
8.386800000e-01	4
8.387200000e-01	4
8.387600000e-01	4
8.388000000e-01	4
8.388400000e-01	4
8.388800000e-01	4
8.389200000e-01	4
8.389600000e-01	4
8.390000000e-01	4
8.390400000e-01	4
8.390800000e-01	4
8.391200000e-01	4
8.391600000e-01	4
8.392000000e-01	4
8.392400000e-01	4
8.392800000e-01	4
8.393200000e-01	4
8.393600000e-01	4
8.394000000e-01	4
8.394400000e-01	4
8.394800000e-01	4
8.395200000e-01	4
8.395600000e-01	4
8.396000000e-01	4
8.396400000e-01	4
8.396800000e-01	4
8.397200000e-01	4
8.397600000e-01	4
8.398000000e-01	4
8.398400000e-01	4
8.398800000e-01	4
8.399200000e-01	4
8.399600000e-01	4
8.400000000e-01	4
8.400400000e-01	4
8.400800000e-01	4
8.401200000e-01	4
8.401600000e-01	4
8.402000000e-01	4
8.402400000e-01	4
8.402800000e-01	4
8.403200000e-01	4
8.403600000e-01	4
8.404000000e-01	4
8.404400000e-01	4
8.404800000e-01	4
8.405200000e-01	4
8.405600000e-01	4
8.406000000e-01	4
8.406400000e-01	4
8.406800000e-01	4
8.407200000e-01	4
8.407600000e-01	4
8.408000000e-01	4
8.408400000e-01	4
8.408800000e-01	4
8.409200000e-01	4
8.409600000e-01	4
8.410000000e-01	4
8.410400000e-01	4
8.410800000e-01	4
8.411200000e-01	4
8.411600000e-01	4
8.412000000e-01	4
8.412400000e-01	4
8.412800000e-01	4
8.413200000e-01	4
8.413600000e-01	4
8.414000000e-01	4
8.414400000e-01	4
8.414800000e-01	4
8.415200000e-01	4
8.415600000e-01	4
8.416000000e-01	4
8.416400000e-01	4
8.416800000e-01	4
8.417200000e-01	4
8.417600000e-01	4
8.418000000e-01	4
8.418400000e-01	4
8.418800000e-01	4
8.419200000e-01	4
8.419600000e-01	4
8.420000000e-01	4
8.420400000e-01	4
8.420800000e-01	4
8.421200000e-01	4
8.421600000e-01	4
8.422000000e-01	4
8.422400000e-01	4
8.422800000e-01	4
8.423200000e-01	4
8.423600000e-01	4
8.424000000e-01	4
8.424400000e-01	4
8.424800000e-01	4
8.425200000e-01	4
8.425600000e-01	4
8.426000000e-01	4
8.426400000e-01	4
8.426800000e-01	4
8.427200000e-01	4
8.427600000e-01	4
8.428000000e-01	4
8.428400000e-01	4
8.428800000e-01	4
8.429200000e-01	4
8.429600000e-01	4
8.430000000e-01	4
8.430400000e-01	4
8.430800000e-01	4
8.431200000e-01	4
8.431600000e-01	4
8.432000000e-01	4
8.432400000e-01	4
8.432800000e-01	4
8.433200000e-01	4
8.433600000e-01	4
8.434000000e-01	4
8.434400000e-01	4
8.434800000e-01	4
8.435200000e-01	4
8.435600000e-01	4
8.436000000e-01	4
8.436400000e-01	4
8.436800000e-01	4
8.437200000e-01	4
8.437600000e-01	4
8.438000000e-01	4
8.438400000e-01	4
8.438800000e-01	4
8.439200000e-01	4
8.439600000e-01	4
8.440000000e-01	4
8.440400000e-01	4
8.440800000e-01	4
8.441200000e-01	4
8.441600000e-01	4
8.442000000e-01	4
8.442400000e-01	4
8.442800000e-01	4
8.443200000e-01	4
8.443600000e-01	4
8.444000000e-01	4
8.444400000e-01	4
8.444800000e-01	4
8.445200000e-01	4
8.445600000e-01	4
8.446000000e-01	4
8.446400000e-01	4
8.446800000e-01	4
8.447200000e-01	4
8.447600000e-01	4
8.448000000e-01	4
8.448400000e-01	4
8.448800000e-01	4
8.449200000e-01	4
8.449600000e-01	4
8.450000000e-01	4
8.450400000e-01	4
8.450800000e-01	4
8.451200000e-01	4
8.451600000e-01	4
8.452000000e-01	4
8.452400000e-01	4
8.452800000e-01	4
8.453200000e-01	4
8.453600000e-01	4
8.454000000e-01	4
8.454400000e-01	4
8.454800000e-01	4
8.455200000e-01	4
8.455600000e-01	4
8.456000000e-01	4
8.456400000e-01	4
8.456800000e-01	4
8.457200000e-01	4
8.457600000e-01	4
8.458000000e-01	4
8.458400000e-01	4
8.458800000e-01	4
8.459200000e-01	4
8.459600000e-01	4
8.460000000e-01	4
8.460400000e-01	4
8.460800000e-01	4
8.461200000e-01	4
8.461600000e-01	4
8.462000000e-01	4
8.462400000e-01	4
8.462800000e-01	4
8.463200000e-01	4
8.463600000e-01	4
8.464000000e-01	4
8.464400000e-01	4
8.464800000e-01	4
8.465200000e-01	4
8.465600000e-01	4
8.466000000e-01	4
8.466400000e-01	4
8.466800000e-01	4
8.467200000e-01	4
8.467600000e-01	4
8.468000000e-01	4
8.468400000e-01	4
8.468800000e-01	4
8.469200000e-01	4
8.469600000e-01	4
8.470000000e-01	4
8.470400000e-01	4
8.470800000e-01	4
8.471200000e-01	4
8.471600000e-01	4
8.472000000e-01	4
8.472400000e-01	4
8.472800000e-01	4
8.473200000e-01	4
8.473600000e-01	4
8.474000000e-01	4
8.474400000e-01	4
8.474800000e-01	4
8.475200000e-01	4
8.475600000e-01	4
8.476000000e-01	4
8.476400000e-01	4
8.476800000e-01	4
8.477200000e-01	4
8.477600000e-01	4
8.478000000e-01	4
8.478400000e-01	4
8.478800000e-01	4
8.479200000e-01	4
8.479600000e-01	4
8.480000000e-01	4
8.480400000e-01	4
8.480800000e-01	4
8.481200000e-01	4
8.481600000e-01	4
8.482000000e-01	4
8.482400000e-01	4
8.482800000e-01	4
8.483200000e-01	4
8.483600000e-01	4
8.484000000e-01	4
8.484400000e-01	4
8.484800000e-01	4
8.485200000e-01	4
8.485600000e-01	4
8.486000000e-01	4
8.486400000e-01	4
8.486800000e-01	4
8.487200000e-01	4
8.487600000e-01	4
8.488000000e-01	4
8.488400000e-01	4
8.488800000e-01	4
8.489200000e-01	4
8.489600000e-01	4
8.490000000e-01	4
8.490400000e-01	4
8.490800000e-01	4
8.491200000e-01	4
8.491600000e-01	4
8.492000000e-01	4
8.492400000e-01	4
8.492800000e-01	4
8.493200000e-01	4
8.493600000e-01	4
8.494000000e-01	4
8.494400000e-01	4
8.494800000e-01	4
8.495200000e-01	4
8.495600000e-01	4
8.496000000e-01	4
8.496400000e-01	4
8.496800000e-01	4
8.497200000e-01	4
8.497600000e-01	4
8.498000000e-01	4
8.498400000e-01	4
8.498800000e-01	4
8.499200000e-01	4
8.499600000e-01	4
8.500000000e-01	4
8.500400000e-01	4
8.500800000e-01	4
8.501200000e-01	4
8.501600000e-01	4
8.502000000e-01	4
8.502400000e-01	4
8.502800000e-01	4
8.503200000e-01	4
8.503600000e-01	4
8.504000000e-01	4
8.504400000e-01	4
8.504800000e-01	4
8.505200000e-01	4
8.505600000e-01	4
8.506000000e-01	4
8.506400000e-01	4
8.506800000e-01	4
8.507200000e-01	4
8.507600000e-01	4
8.508000000e-01	4
8.508400000e-01	4
8.508800000e-01	4
8.509200000e-01	4
8.509600000e-01	4
8.510000000e-01	4
8.510400000e-01	4
8.510800000e-01	4
8.511200000e-01	4
8.511600000e-01	4
8.512000000e-01	4
8.512400000e-01	4
8.512800000e-01	4
8.513200000e-01	4
8.513600000e-01	4
8.514000000e-01	4
8.514400000e-01	4
8.514800000e-01	4
8.515200000e-01	4
8.515600000e-01	4
8.516000000e-01	4
8.516400000e-01	4
8.516800000e-01	4
8.517200000e-01	4
8.517600000e-01	4
8.518000000e-01	4
8.518400000e-01	4
8.518800000e-01	4
8.519200000e-01	4
8.519600000e-01	4
8.520000000e-01	4
8.520400000e-01	4
8.520800000e-01	4
8.521200000e-01	4
8.521600000e-01	4
8.522000000e-01	4
8.522400000e-01	4
8.522800000e-01	4
8.523200000e-01	4
8.523600000e-01	4
8.524000000e-01	4
8.524400000e-01	4
8.524800000e-01	4
