N	x	y
11917	-29	-125
11918	56	-42
11919	-99	30
11920	129	-21
11921	-119	-25
11922	103	-44
11923	-68	-45
11924	-128	-17
11925	14	-84
11926	99	-45
11927	-120	-35
11928	119	-38
11929	-50	-121
11930	4	-63
11931	91	17
11932	-18	-65
11933	-9	-66
11934	6	92
11935	-112	-32
11936	28	-15
11937	125	-29
11938	17	89
11939	-133	9
11940	13	132
11941	-49	80
11942	-34	78
11943	-83	-31
11944	-46	-123
11945	-134	10
11946	-119	-36
11947	120	-38
11948	-72	-53
11949	-114	37
11950	103	13
11951	-136	29
11952	-61	63
11953	-29	-128
11954	-83	35
11955	8	-104
11956	0	148
11957	5	152
11958	-46	-123
11959	31	100
11960	-18	135
11961	-131	-16
11962	-132	21
11963	67	52
11964	103	22
11965	21	-93
11966	107	24
11967	86	-54
11968	71	-70
11969	-34	-96
11970	16	-95
11971	108	16
11972	-112	32
11973	64	59
11974	23	-102
11975	-7	20
11976	99	-45
11977	-17	-119
11978	-42	72
11979	-28	-129
11980	-36	94
11981	-93	-5
11982	131	-6
11983	-52	-119
11984	-32	118
11985	-38	-90
11986	71	-70
11987	115	-25
11988	-17	-114
11989	130	-4
11990	12	144
11991	34	-88
11992	67	1
11993	43	77
11994	22	-93
11995	125	-8
11996	-51	-121
11997	-57	63
11998	-17	136
11999	71	-71
12000	32	103
12001	1	47
12002	-72	-52
12003	57	59
12004	10	141
12005	-55	-21
12006	-115	-4
12007	-48	-54
12008	-132	-16
12009	23	-41
12010	-116	35
12011	-112	36
12012	15	-103
12013	16	-104
12014	72	-68
12015	-119	-37
12016	-10	-6
12017	111	-40
12018	72	-68
12019	-46	-112
12020	-22	-124
12021	-37	-83
12022	9	-106
12023	-40	-87
12024	9	32
12025	10	-105
12026	128	-20
12027	-26	125
12028	-132	-15
12029	-71	-57
12030	118	-41
12031	41	80
12032	9	154
12033	-84	26
12034	23	-93
12035	-83	-32
12036	-144	21
12037	-17	133
12038	-9	140
12039	12	152
12040	2	151
12041	-65	53
12042	117	7
12043	-69	-60
12044	72	-50
12045	-50	-122
12046	-43	81
12047	83	-55
12048	74	40
12049	31	100
12050	-16	137
12051	63	63
12052	65	61
12053	-11	126
12054	-53	-119
12055	-120	-35
12056	-120	-35
12057	-33	121
12058	-61	58
12059	-132	8
12060	-65	52
12061	13	152
12062	115	-43
12063	126	-26
12064	-65	-56
12065	-30	123
12066	105	24
12067	105	25
12068	34	-92
12069	0	149
12070	-109	7
12071	-136	30
12072	32	100
12073	-45	-123
12074	-142	19
12075	9	117
12076	-27	102
12077	-34	121
12078	-137	25
12079	-61	64
12080	-14	114
12081	-38	-106
12082	-11	143
12083	2	151
12084	-41	-88
12085	107	25
12086	-38	-26
12087	-136	14
12088	-11	-50
12089	-44	-123
12090	10	-105
12091	116	-43
12092	118	-41
12093	132	-5
12094	65	59
12095	130	-3
12096	-136	31
12097	-140	19
12098	-133	-15
12099	-39	-106
12100	-35	93
12101	-47	-114
12102	30	-92
12103	-116	-33
12104	-108	-28
12105	-119	-30
12106	9	-99
12107	127	-2
12108	46	75
12109	-28	112
12110	129	-23
12111	72	17
12112	22	-102
12113	107	19
12114	-16	-116
12115	-53	-56
12116	-72	-57
12117	6	153
12118	-28	-130
12119	45	77
12120	-27	-130
12121	64	62
12122	-120	-36
12123	-18	-97
12124	-45	-124
12125	-61	-44
12126	-136	13
12127	2	151
12128	82	-36
12129	35	-84
12130	84	-24
12131	-14	-16
12132	-53	-119
12133	9	155
12134	107	21
12135	-138	27
12136	-60	56
12137	121	-38
12138	-113	-25
12139	-90	40
12140	130	-2
12141	78	-61
12142	-127	28
12143	-41	-18
12144	77	-63
12145	118	-42
12146	70	-69
12147	65	58
12148	-89	42
12149	-25	85
12150	-136	12
12151	-13	139
12152	116	-44
12153	-113	38
12154	117	-43
12155	108	25
12156	-111	-29
12157	-64	54
12158	-127	29
12159	81	-47
12160	-135	28
12161	-17	132
12162	124	-29
12163	-144	21
12164	-142	18
12165	63	63
12166	131	-2
12167	-71	-58
12168	4	152
12169	-35	121
12170	-84	-32
12171	64	63
12172	130	-22
12173	-122	-30
12174	-67	-58
12175	-48	-114
12176	77	32
12177	-117	32
12178	131	-22
12179	92	17
12180	-65	54
12181	38	-56
12182	-71	-59
12183	-108	26
12184	132	-5
12185	-18	133
12186	124	-3
12187	-11	144
12188	13	132
12189	-52	-120
12190	123	-29
12191	-45	-122
12192	-50	-123
12193	46	77
12194	73	-65
12195	10	140
12196	132	-6
12197	-7	-68
12198	-73	-57
12199	-16	-68
12200	-83	36
12201	32	104
12202	17	-47
12203	-131	7
12204	-19	135
12205	61	65
12206	54	60
12207	-81	-30
12208	-123	-32
12209	122	-38
12210	-120	-26
12211	108	17
12212	105	26
12213	-2	-76
12214	103	-44
12215	121	-39
12216	12	124
12217	-27	-131
12218	-124	-32
12219	9	155
12220	11	129
12221	-125	4
12222	108	-39
12223	132	-6
12224	123	-38
12225	92	-22
12226	39	-61
12227	-104	-2
12228	124	-30
12229	22	104
12230	-51	-117
12231	-25	-73
12232	77	-64
12233	-129	-17
12234	36	-72
12235	129	-21
12236	117	8
12237	131	-4
12238	32	104
12239	7	-104
12240	-139	24
12241	0	-22
12242	6	122
12243	9	156
12244	116	-45
12245	-137	14
12246	-125	-32
12247	69	-69
12248	73	-66
12249	-73	-52
12250	128	-8
12251	-38	101
12252	128	-19
12253	72	31
12254	10	156
12255	47	28
12256	-121	-36
12257	104	26
12258	131	-7
12259	-136	11
12260	-45	-124
12261	133	-6
12262	10	117
12263	-125	-32
12264	9	79
12265	-55	-55
12266	119	-42
12267	-73	-57
12268	83	-23
12269	-50	86
12270	10	157
12271	-21	-126
12272	118	-43
12273	109	17
12274	-40	-120
12275	42	80
12276	45	78
12277	-82	5
12278	-145	21
12279	-125	-33
12280	-132	-14
12281	107	26
12282	44	75
12283	-89	42
12284	-134	-15
12285	-13	139
12286	-27	-132
12287	113	-22
12288	117	8
12289	-89	1
12290	-20	-5
12291	39	54
12292	13	144
12293	-14	138
12294	115	-45
12295	8	156
12296	-42	87
12297	-35	121
12298	-122	-36
12299	-51	85
12300	16	-104
12301	117	9
12302	-138	28
12303	82	-58
12304	42	81
12305	-46	74
12306	-56	-54
12307	-88	42
12308	68	-69
12309	108	16
12310	134	-6
12311	-36	121
12312	-131	-17
12313	-36	-80
12314	-126	-32
12315	10	157
12316	115	-46
12317	115	-43
12318	28	-52
12319	12	151
12320	-48	59
12321	-118	9
12322	-51	-123
12323	8	157
12324	-16	137
12325	-88	42
12326	-132	-17
12327	82	-58
12328	97	-44
12329	-145	22
12330	135	-6
12331	30	-93
12332	-111	33
12333	15	57
12334	84	-12
12335	102	-44
12336	3	152
12337	131	-23
12338	96	-30
12339	-122	28
12340	-35	101
12341	-133	-16
12342	8	158
12343	-137	31
12344	10	-106
12345	-67	-58
12346	6	153
12347	103	-45
12348	-41	-48
12349	-70	-46
12350	60	63
12351	-118	-37
12352	97	8
12353	118	7
12354	-53	-120
12355	116	-46
12356	-103	-26
12357	10	158
12358	11	153
12359	-62	63
12360	133	-5
12361	118	9
12362	124	-38
12363	-45	-125
12364	66	61
12365	121	-39
12366	25	103
12367	-134	-15
12368	-9	140
12369	-46	-53
12370	-123	-19
12371	-19	133
12372	-117	33
12373	12	153
12374	-127	-12
12375	104	-45
12376	-46	-112
12377	11	158
12378	-33	118
12379	-39	-115
12380	94	-27
12381	0	150
12382	-44	-125
12383	72	43
12384	34	-92
12385	-26	-131
12386	-27	-132
12387	-71	-46
12388	-126	-32
12389	38	-55
12390	-71	-60
12391	48	13
12392	47	75
12393	-52	-118
12394	-47	45
12395	25	-72
12396	-44	-126
12397	-146	21
12398	38	-83
12399	-61	64
12400	115	-47
12401	100	24
12402	-112	36
12403	70	-71
12404	-17	-119
12405	-38	-91
12406	77	-64
12407	-16	138
12408	24	-29
12409	14	152
12410	-1	150
12411	14	56
12412	41	-5
12413	-34	122
12414	-19	136
12415	35	-90
12416	-123	-30
12417	-71	-46
12418	-35	120
12419	-21	113
12420	118	-43
12421	-112	37
12422	-40	-106
12423	124	-30
12424	131	-8
12425	-89	3
12426	-122	-37
12427	19	-54
12428	-14	-62
12429	-133	-17
12430	61	4
12431	-90	42
12432	97	-26
12433	7	-105
12434	-119	-22
12435	-16	54
12436	-113	38
12437	-27	-89
12438	116	-47
12439	-51	-124
12440	-16	-116
12441	129	-24
12442	-29	-128
12443	-134	-15
12444	104	-45
12445	-132	-18
12446	-120	31
12447	32	104
12448	-46	-125
12449	23	104
12450	114	-46
12451	-143	22
12452	-34	123
12453	-125	-33
12454	30	105
12455	-112	38
12456	122	1
12457	105	26
12458	-113	-32
12459	86	-25
12460	72	-71
12461	-72	-59
12462	34	-68
12463	-49	-114
12464	24	-102
12465	-49	81
12466	-13	139
12467	103	-46
12468	78	-64
12469	-69	-61
12470	-132	-19
12471	23	-44
12472	124	-39
12473	94	-17
12474	-146	21
12475	20	-103
12476	22	104
12477	-132	-13
12478	120	-37
12479	9	123
12480	79	-61
12481	97	-45
12482	-120	-19
12483	4	153
12484	27	-33
12485	-30	-128
12486	131	-24
12487	-21	-126
12488	-30	123
12489	-127	-32
12490	-18	45
12491	-26	-131
12492	66	62
12493	-45	-32
12494	-143	22
12495	17	-103
12496	-52	-123
12497	-138	14
12498	-68	-61
12499	-49	-114
12500	-147	21
12501	77	-65
12502	39	-69
12503	-76	1
12504	47	75
12505	-62	49
12506	109	25
12507	-52	-123
12508	45	79
12509	-23	115
12510	-45	-53
12511	80	-61
12512	64	52
12513	0	151
12514	-119	32
12515	-74	-52
12516	-126	-31
12517	-39	-9
12518	67	-62
12519	97	-46
12520	124	-3
12521	121	2
12522	-14	139
12523	83	4
12524	12	101
12525	-135	-15
12526	-118	-38
12527	-10	125
12528	-40	-121
12529	135	-5
12530	109	25
12531	11	140
12532	97	-47
12533	-51	-116
12534	36	43
12535	-64	55
12536	-54	-119
12537	-83	30
12538	61	66
12539	-87	42
12540	73	-67
12541	-73	-59
12542	-27	-132
12543	-133	-18
12544	-49	79
12545	-136	32
12546	-50	-114
12547	-54	-57
12548	36	32
12549	-43	14
12550	-22	-125
12551	7	158
12552	47	75
12553	7	159
12554	66	63
12555	11	159
12556	12	158
12557	75	40
12558	112	-17
12559	11	-44
12560	66	61
12561	-50	81
12562	-72	-53
12563	11	157
12564	-43	-126
12565	31	99
12566	-6	85
12567	100	22
12568	-112	36
12569	123	1
12570	-63	-45
12571	-10	52
12572	126	-28
12573	7	159
12574	-17	-119
12575	-85	37
12576	-101	-29
12577	23	17
12578	-16	-98
12579	-132	-12
12580	-1	128
12581	7	160
12582	-1	63
12583	132	-23
12584	-17	138
12585	-50	84
12586	37	-82
12587	-41	-106
12588	-15	-101
12589	13	145
12590	34	-93
12591	101	21
12592	-68	-62
12593	74	-66
12594	32	101
12595	-26	-131
12596	-34	118
12597	125	-9
12598	61	67
12599	-137	32
12600	122	2
12601	62	67
12602	-19	137
12603	-47	86
12604	124	-38
12605	-112	36
12606	117	-46
12607	124	-39
12608	-126	28
12609	67	62
12610	69	-53
12611	-89	43
12612	-49	79
12613	75	-39
12614	-137	32
12615	-147	22
12616	-102	-29
12617	65	57
12618	136	-6
12619	16	-104
12620	-55	15
12621	56	-42
12622	20	-100
12623	-10	142
12624	-39	101
12625	-32	-120
12626	-38	102
12627	-85	-32
12628	39	-60
12629	4	136
12630	7	-104
12631	-26	-117
12632	42	4
12633	9	16
12634	3	153
12635	-124	-31
12636	-35	120
12637	-44	-126
12638	-138	28
12639	70	-19
12640	-2	86
12641	-51	-124
12642	81	-33
12643	-20	-124
12644	6	158
12645	-23	88
12646	107	27
12647	-2	22
12648	-127	-32
12649	-41	-47
12650	7	161
12651	-134	-18
12652	-115	37
12653	-139	14
12654	127	-28
12655	73	32
12656	13	151
12657	81	-61
12658	44	14
12659	-117	35
12660	-46	-123
12661	22	105
12662	29	38
12663	121	-39
12664	24	-103
12665	67	-69
12666	-73	-59
12667	5	-99
12668	71	-72
12669	13	124
12670	-112	-33
12671	36	-72
12672	14	152
12673	-136	-15
12674	-30	123
12675	-136	-15
12676	9	-97
12677	-44	-123
12678	-135	30
12679	63	67
12680	-147	23
12681	-7	-79
12682	-2	150
12683	-113	-34
12684	-54	-119
12685	110	-10
12686	-139	27
12687	43	80
12688	-46	73
12689	43	81
12690	-148	22
12691	132	-23
12692	95	-23
12693	-20	-126
12694	24	-104
12695	72	-71
12696	70	-72
12697	-41	-88
12698	-17	-113
12699	-138	31
12700	-46	-112
12701	104	-45
12702	110	17
12703	75	41
12704	6	108
12705	12	2
12706	-53	-120
12707	133	-4
12708	19	-58
12709	-42	87
12710	-102	-30
12711	-126	5
12712	-143	23
12713	23	104
12714	134	-7
12715	91	-11
12716	-43	-127
12717	-2	149
12718	119	-42
12719	107	27
12720	108	27
12721	-145	20
12722	63	68
12723	-114	38
12724	66	59
12725	-19	135
12726	-63	59
12727	-43	-128
12728	-104	-18
12729	-23	126
12730	-38	103
12731	-148	22
12732	-34	124
12733	-34	38
12734	-22	-126
12735	-35	118
12736	42	82
12737	-12	144
12738	72	-69
12739	-1	139
12740	85	-55
12741	-87	43
12742	-128	-32
12743	-50	86
12744	124	-40
12745	-84	37
12746	36	76
12747	-30	-125
12748	87	-54
12749	-136	-15
12750	-36	118
12751	132	-7
12752	124	1
12753	27	72
12754	12	88
12755	-17	95
12756	119	7
12757	-85	38
12758	-135	-16
12759	103	-47
12760	69	17
12761	-51	-125
12762	53	60
12763	136	-7
12764	-13	140
12765	66	58
12766	-138	31
12767	-96	-9
12768	-118	-39
12769	15	152
12770	31	-81
12771	-132	-11
12772	109	26
12773	129	-19
12774	-52	-121
12775	-18	43
12776	-36	118
12777	-16	-118
12778	130	-1
12779	-118	-2
12780	-136	33
12781	-34	124
12782	31	98
12783	-46	-111
12784	-74	-52
12785	-83	36
12786	-74	-51
12787	-97	30
12788	14	131
12789	107	-15
12790	47	77
12791	14	153
12792	125	-30
12793	45	5
12794	33	103
12795	-38	104
12796	62	43
12797	130	-1
12798	-40	101
12799	9	-8
12800	137	-6
12801	6	161
12802	42	82
12803	10	-23
12804	111	17
12805	-53	-121
12806	-7	70
12807	124	-31
12808	72	-72
12809	-28	116
12810	-88	2
12811	-127	30
12812	0	3
12813	-51	-125
12814	-137	33
12815	111	17
12816	-3	150
12817	96	-46
12818	-26	-131
12819	78	-65
12820	-44	19
12821	-40	101
12822	-19	-123
12823	63	69
12824	-37	98
12825	126	-30
12826	136	-8
12827	-128	27
12828	-135	-16
12829	92	18
12830	-139	13
12831	22	58
12832	-134	-14
12833	82	-59
12834	22	-68
12835	-74	-10
12836	136	-8
12837	8	161
12838	-38	-105
12839	-46	-111
12840	-55	-119
12841	47	75
12842	120	-42
12843	5	161
12844	128	-28
12845	112	17
12846	33	104
12847	87	-53
12848	-131	-18
12849	5	2
12850	-21	-93
12851	-117	25
12852	-25	-97
12853	77	31
12854	-30	-128
12855	-85	-33
12856	-55	-23
12857	66	2
12858	25	-102
12859	64	68
12860	120	-43
12861	26	-102
12862	-98	31
12863	9	2
12864	110	-18
12865	137	-5
12866	-93	28
12867	34	104
12868	134	-4
12869	27	70
12870	20	-104
12871	39	-68
12872	-61	4
12873	29	-93
12874	4	-17
12875	132	-2
12876	-11	145
12877	33	25
12878	-20	136
12879	41	46
12880	-148	22
12881	16	152
12882	47	77
12883	-93	32
12884	11	160
12885	-142	18
12886	-18	66
12887	63	70
12888	-149	22
12889	25	103
12890	34	105
12891	-54	-120
12892	17	-104
12893	109	25
12894	-28	-106
12895	-37	-98
12896	124	-32
12897	-4	127
12898	37	-64
12899	-47	-125
12900	97	-48
12901	12	140
12902	-35	117
12903	115	-48
12904	-147	20
12905	136	-8
12906	73	-71
12907	-128	30
12908	-100	-28
12909	-40	-105
12910	5	162
12911	-16	-119
12912	-128	-18
12913	36	17
12914	-34	-74
12915	-84	-27
12916	-19	-123
12917	44	28
12918	25	-101
12919	48	75
12920	-135	-17
12921	36	-79
12922	-4	20
12923	102	-46
12924	131	-22
12925	32	11
12926	117	-44
12927	-39	-91
12928	13	158
12929	67	-70
12930	91	-10
12931	-63	3
12932	24	-85
12933	-9	-61
12934	-138	31
12935	121	-43
12936	-148	20
12937	10	117
12938	-50	-124
12939	13	124
12940	-118	-39
12941	-35	116
12942	-122	-36
12943	72	-28
12944	137	-6
12945	-134	26
12946	-147	24
12947	120	7
12948	87	21
12949	32	98
12950	13	145
12951	-60	-42
12952	129	-21
12953	-117	-38
12954	14	154
12955	41	80
12956	10	-42
12957	-123	-36
12958	-136	-15
12959	-147	24
12960	-87	-2
12961	-149	22
12962	-120	31
12963	-40	100
12964	11	161
12965	-16	-113
12966	7	110
12967	-133	-12
12968	-114	39
12969	-20	133
12970	-37	121
12971	49	-33
12972	35	-92
12973	103	-48
12974	-86	-32
12975	14	154
12976	64	-4
12977	66	-69
12978	-51	85
12979	115	-49
12980	68	51
12981	109	25
12982	13	144
12983	-36	118
12984	-54	-57
12985	8	118
12986	-4	150
12987	12	129
12988	6	162
12989	-42	-128
12990	83	-59
12991	16	151
12992	-127	30
12993	79	25
12994	113	17
12995	-30	-112
12996	116	-49
12997	-41	1
12998	-16	139
12999	-45	18
13000	-36	118
13001	-4	-21
13002	105	27
13003	-101	-30
13004	25	-104
13005	14	145
13006	5	163
13007	-25	-131
13008	-50	63
13009	131	-22
13010	-100	-29
13011	138	-5
13012	82	-33
13013	15	145
13014	11	162
13015	-43	52
13016	-128	-32
13017	117	-46
13018	114	17
13019	138	-4
13020	48	37
13021	-62	3
13022	-24	127
13023	-11	146
13024	-37	121
13025	35	-90
13026	31	-93
13027	-114	40
13028	-5	-40
13029	34	105
13030	-16	-97
13031	74	10
13032	23	-103
13033	66	-70
13034	-89	43
13035	40	-27
13036	12	161
13037	-129	-32
13038	-22	-127
13039	-39	104
13040	55	-35
13041	-37	121
13042	-54	-120
13043	108	27
13044	62	-1
13045	113	16
13046	-31	-128
13047	13	48
13048	133	-23
13049	44	81
13050	-30	-129
13051	69	-54
13052	-20	-126
13053	48	75
13054	-62	64
13055	124	-40
13056	17	152
13057	116	-50
13058	-37	121
13059	-62	65
13060	138	-3
13061	77	-66
13062	120	7
13063	-115	39
13064	-36	116
13065	-31	-121
13066	20	-25
13067	-133	-19
13068	138	-6
13069	-44	-128
13070	66	-69
13071	-50	-124
13072	15	131
13073	13	161
13074	139	-6
13075	-28	-117
13076	-49	-113
13077	20	-104
13078	-122	29
13079	-149	22
13080	-22	-128
13081	-21	-128
13082	-91	2
13083	-44	-128
13084	-60	51
13085	24	-105
13086	-137	11
13087	-115	39
13088	83	-42
13089	-30	124
13090	-10	-13
13091	-20	136
13092	-36	-75
13093	-135	-18
13094	109	27
13095	-118	-35
13096	31	54
13097	1	16
13098	35	104
13099	-46	-54
13100	34	106
13101	139	-7
13102	-16	-57
13103	16	151
13104	-90	43
13105	-70	-61
13106	129	-19
13107	-147	24
13108	16	145
13109	-120	-37
13110	114	17
13111	40	79
13112	67	62
13113	-55	-119
13114	139	-8
13115	34	-94
13116	105	27
13117	-83	-33
13118	-117	9
13119	130	-23
13120	-45	-128
13121	-63	65
13122	-33	-34
13123	-147	24
13124	-38	121
13125	125	-8
13126	-12	-49
13127	36	-92
13128	74	42
13129	-86	42
13130	14	161
13131	72	-73
13132	14	43
13133	-29	-130
13134	72	-73
13135	77	33
13136	114	-49
13137	-35	124
13138	-64	59
13139	15	161
13140	-34	92
13141	26	26
13142	32	98
13143	11	139
13144	127	-29
13145	16	161
13146	140	-8
13147	0	151
13148	77	-66
13149	11	163
13150	73	-72
13151	10	163
13152	4	163
13153	30	61
13154	12	-5
13155	-91	42
13156	70	-73
13157	-16	-120
13158	-135	-19
13159	67	-62
13160	-5	-39
13161	-54	-118
13162	-114	40
13163	-98	-21
13164	119	9
13165	-15	-113
13166	-52	-124
13167	-136	-16
13168	97	-13
13169	-149	23
13170	110	26
13171	120	8
13172	108	28
13173	140	-9
13174	132	-24
13175	68	-51
13176	-84	-11
13177	-11	147
13178	-51	-126
13179	30	106
13180	104	27
13181	-130	-32
13182	-31	-36
13183	34	65
13184	-20	-128
13185	-19	-123
13186	-31	-128
13187	63	6
13188	-137	-15
13189	-143	24
13190	-11	147
13191	-41	-106
13192	-114	40
13193	31	100
13194	141	-9
13195	17	-105
13196	-22	-98
13197	-131	6
13198	64	17
13199	-126	5
13200	-14	140
13201	-49	-113
13202	-20	-128
13203	-130	-32
13204	37	-84
13205	-66	-47
13206	-30	124
13207	-149	24
13208	-25	-131
13209	-27	-133
13210	67	63
13211	20	-104
13212	-87	43
13213	-118	-40
13214	-42	-128
13215	-120	32
13216	-53	-56
13217	124	-40
13218	-48	-24
13219	-117	8
13220	3	-97
13221	131	-1
13222	36	77
13223	131	-8
13224	125	1
13225	-22	-4
13226	9	-107
13227	-62	49
13228	74	-72
13229	-41	-128
13230	-39	104
13231	17	152
13232	-113	-35
13233	-54	6
13234	37	-92
13235	26	-104
13236	10	156
13237	-138	-15
13238	35	-88
13239	-28	112
13240	-38	122
13241	34	107
13242	-47	74
13243	76	41
13244	-49	-113
13245	98	-23
13246	127	-29
13247	-51	-127
13248	-20	136
13249	-90	0
13250	-131	-32
13251	-46	-49
13252	140	-7
13253	-40	-128
13254	63	71
13255	-5	150
13256	-118	-40
13257	-29	124
13258	63	72
13259	17	151
13260	-25	-131
13261	-91	40
13262	-44	-115
13263	-70	-62
13264	-134	26
13265	-42	-88
13266	-47	73
13267	-43	-129
13268	17	-106
13269	64	72
13270	127	-4
13271	114	18
13272	-119	-40
13273	107	23
13274	-91	40
13275	-122	29
13276	141	-9
13277	109	25
13278	139	-3
13279	98	-8
13280	-12	-14
13281	-28	-132
13282	15	162
13283	-135	-20
13284	-128	31
13285	-41	-87
13286	-15	-113
13287	-20	-128
13288	107	28
13289	-150	24
13290	-6	-89
13291	-24	-131
13292	14	146
13293	125	-40
13294	104	28
13295	-68	-62
13296	-61	-29
13297	-54	-117
13298	-31	90
13299	-129	-33
13300	104	29
13301	141	-9
13302	24	14
13303	-87	44
13304	-21	136
13305	113	-46
13306	-119	-41
13307	-14	141
13308	126	-40
13309	39	-83
13310	-56	-119
13311	10	88
13312	114	18
13313	-50	80
13314	-68	-61
13315	35	104
13316	-43	-88
13317	-74	-25
13318	18	152
13319	117	-50
13320	114	-49
13321	130	0
13322	141	-7
13323	-136	33
13324	39	-55
13325	-10	79
13326	62	70
13327	66	-68
13328	48	77
13329	-14	136
13330	-120	-41
13331	17	161
13332	74	43
13333	30	106
13334	120	-44
13335	-140	20
13336	-10	145
13337	3	163
13338	-121	-41
13339	-33	124
13340	-144	23
13341	58	13
13342	-93	33
13343	-99	-25
13344	88	-53
13345	-119	-41
13346	-87	44
13347	-52	-127
13348	-56	-119
13349	135	-8
13350	-52	-128
13351	17	-106
13352	-87	-32
13353	24	-106
13354	132	-25
13355	-138	-14
13356	-40	101
13357	-117	35
13358	68	63
13359	115	17
13360	15	154
13361	-89	44
13362	72	43
13363	18	152
13364	-129	-33
13365	30	72
13366	-129	-34
13367	-39	122
13368	-128	-19
13369	9	113
13370	11	163
13371	64	67
13372	-137	34
13373	-89	45
13374	21	52
13375	-127	30
13376	6	-95
13377	-15	141
13378	75	6
13379	-130	-34
13380	-89	46
13381	-87	-33
13382	-131	-32
13383	97	-9
13384	-16	-120
13385	-87	45
13386	-31	-128
13387	-121	-41
13388	39	-35
13389	-48	74
13390	79	-62
13391	-118	-41
13392	-111	37
13393	-98	31
13394	-9	83
13395	-57	-119
13396	-33	124
13397	-43	-87
13398	35	-94
13399	39	-69
13400	-16	-121
13401	-11	147
13402	-73	-10
13403	-39	104
13404	70	-74
13405	-87	46
13406	-19	-128
13407	120	8
13408	140	-3
13409	134	-23
13410	-65	59
13411	-13	-13
13412	-57	15
13413	-17	93
13414	-137	11
13415	-44	-87
13416	-5	150
13417	-151	24
13418	-147	25
13419	-52	-128
13420	-23	106
13421	-137	34
13422	78	1
13423	-87	46
13424	-57	-49
13425	35	104
13426	17	162
13427	65	68
13428	-38	-104
13429	-43	-49
13430	66	18
13431	116	-51
13432	114	-49
13433	-139	-14
13434	7	-105
13435	-86	-31
13436	-133	-20
13437	81	-61
13438	-150	22
13439	39	-67
13440	127	-40
13441	76	42
13442	-101	-31
13443	66	57
13444	108	29
13445	-31	-127
13446	-118	-42
13447	34	108
13448	37	-92
13449	114	-43
13450	42	-12
13451	57	-37
13452	82	-61
13453	-134	-13
13454	121	-43
13455	37	-79
13456	109	27
13457	39	54
13458	118	-50
13459	70	-74
13460	-56	-118
13461	73	38
13462	26	-25
13463	-117	-42
13464	-30	-130
13465	-39	-128
13466	44	82
13467	-135	32
13468	-123	-33
13469	17	160
13470	-45	-128
13471	-150	22
13472	122	-43
13473	-36	93
13474	-39	123
13475	125	-41
13476	-100	26
13477	11	117
13478	73	-69
13479	38	-6
13480	17	162
13481	25	38
13482	-124	3
13483	39	-45
13484	65	72
13485	-118	-42
13486	-1	-77
13487	-50	80
13488	-39	121
13489	139	-9
13490	-136	-14
13491	85	-56
13492	-40	-129
13493	66	68
13494	3	137
13495	-139	-13
13496	-40	-104
13497	-27	55
13498	141	-3
13499	-9	67
13500	-91	42
13501	20	-69
13502	14	158
13503	38	-57
13504	-70	-45
13505	-12	147
13506	-90	0
13507	74	-27
13508	-138	-16
13509	17	163
13510	-29	33
13511	97	-48
13512	127	-40
13513	3	163
