N	x0	y0	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x^2	y^2	x^2+y^2
185	-2.188676267e+00	-1.082011177e+00	-2.627019081e+00	-6.096861143e-01	-5.117965890e-01	4.347292083e-01	-9.649395920e-01	-8.397226434e-01	-6.035268021e-01	5.250366041e-01	6.401957125e-02	-1.923065980e+00	-1.565443382e-01	-6.406920105e-01	-4.465677176e-01	-1.636291232e-01	1.527703823e+00	-6.818495930e-01	2.564867973e-01	8.736028225e-01	3.446540774e-01	2.010789528e-01	-1.203254752e-01	1.389738779e+00	8.621500552e-01	-1.444021488e+00	-8.705433284e-01	-1.217204661e-01	-7.549629811e-01	1.371766728e-01	-1.327618561e+00	4.148441082e-01	-8.050359296e-01	1.161131709e+00	6.564896720e-03	-7.637808304e-01	7.902343876e-01	-9.306481395e-01	-6.556654435e-01	-1.669109145e+00	1.077298017e+00	8.961074786e-01	1.973405495e+00
186	-1.616258847e+00	-2.062448952e+00	-2.627019081e+00	-6.096861143e-01	5.217067700e-01	7.256833572e-01	-9.649395920e-01	-8.397226434e-01	-6.035268021e-01	5.250366041e-01	6.401957125e-02	-1.923065980e+00	-1.565443382e-01	-6.406920105e-01	-4.465677176e-01	-1.636291232e-01	9.787267235e-01	-9.399589036e-01	2.564867973e-01	8.736028225e-01	3.446540774e-01	2.010789528e-01	1.068866131e+00	1.330644632e-01	8.621500552e-01	-1.444021488e+00	-8.705433284e-01	-1.217204661e-01	-1.389149664e+00	3.615906995e-01	5.441259650e-01	-1.374906211e+00	-8.050359296e-01	1.161131709e+00	6.564896720e-03	-7.637808304e-01	5.192249723e-01	4.141092248e-01	-6.556654435e-01	-1.669109145e+00	9.334304456e-01	1.049162120e+00	1.982592566e+00
187	-1.997375625e-01	-1.589212465e+00	-1.364774005e+00	-1.456704084e+00	2.424150594e-01	-3.300970401e-01	2.085471962e-01	-4.727281858e-02	-6.035268021e-01	5.250366041e-01	-4.659482050e-01	-1.891481149e+00	2.493076113e-01	-4.869764065e-01	-4.465677176e-01	-1.636291232e-01	9.068035811e-01	-1.352212869e+00	2.564867973e-01	8.736028225e-01	-1.019666225e+00	-7.302452520e-01	1.068866131e+00	1.330644632e-01	-4.942426048e-01	-2.135458414e+00	-1.465803798e+00	7.355643960e-01	-1.389149664e+00	3.615906995e-01	5.902734377e-01	-9.743331179e-01	-8.050359296e-01	1.161131709e+00	-2.717045610e-01	1.614433733e-01	-3.537856978e-01	-4.762231752e-01	-2.260339233e-01	-8.521488718e-01	5.743569831e-01	1.026362001e+00	1.600718984e+00
188	-1.997375625e-01	-1.589212465e+00	-1.364774005e+00	-1.456704084e+00	2.424150594e-01	-3.300970401e-01	1.144645260e+00	9.528878248e-01	7.842428180e-01	3.690426566e-01	-4.659482050e-01	-1.891481149e+00	2.493076113e-01	-4.869764065e-01	-4.465677176e-01	-1.636291232e-01	9.068035811e-01	-1.352212869e+00	-1.633028681e+00	3.869535766e-01	5.527491437e-02	6.054858252e-01	1.068866131e+00	1.330644632e-01	1.212131723e-01	-1.770213273e+00	-1.465803798e+00	7.355643960e-01	3.046027927e-01	1.459137271e+00	3.563439987e-01	3.735864261e-01	-5.963618457e-01	9.464595978e-01	-2.717045610e-01	1.614433733e-01	-3.537856978e-01	-4.762231752e-01	4.505454174e-01	8.168306543e-01	6.070235854e-01	9.882048580e-01	1.595228443e+00
189	-1.997375625e-01	-1.589212465e+00	-1.364774005e+00	-1.456704084e+00	2.424150594e-01	-3.300970401e-01	1.144645260e+00	9.528878248e-01	7.842428180e-01	3.690426566e-01	-5.581221678e-01	-6.592747727e-01	2.493076113e-01	-4.869764065e-01	-4.465677176e-01	-1.636291232e-01	9.068035811e-01	-1.352212869e+00	-1.633028681e+00	3.869535766e-01	1.326630136e+00	8.726920158e-01	1.068866131e+00	1.330644632e-01	2.429285495e-01	-4.998688719e-01	-1.786221329e+00	7.811567147e-02	3.046027927e-01	1.459137271e+00	3.563439987e-01	3.735864261e-01	-5.963618457e-01	9.464595978e-01	-2.717045610e-01	1.614433733e-01	6.770216649e-01	1.031224637e-01	2.560820651e-01	4.712678051e-01	7.636932455e-01	6.468002704e-01	1.410493516e+00
190	-1.997375625e-01	-1.589212465e+00	-1.364774005e+00	-1.456704084e+00	2.424150594e-01	-3.300970401e-01	1.144645260e+00	9.528878248e-01	9.563318070e-01	8.686807306e-01	-7.995082386e-01	7.650345172e-01	3.628203036e-01	-2.791580254e-01	8.937677755e-01	4.550032056e-01	2.010415722e+00	-7.429585201e-01	-1.633028681e+00	3.869535766e-01	1.326630136e+00	8.726920158e-01	1.068866131e+00	1.330644632e-01	2.429285495e-01	-4.998688719e-01	-8.454103838e-01	4.876791955e-01	1.412776331e-01	5.317897077e-02	-8.784803457e-01	-1.519169776e+00	-5.963618457e-01	9.464595978e-01	-1.444982681e+00	-9.239227311e-01	6.770216649e-01	1.031224637e-01	-9.502136545e-01	-7.408916131e-01	1.036850378e+00	6.938889849e-01	1.730739362e+00
191	-1.997375625e-01	-1.589212465e+00	-3.888704832e-01	-2.462117451e-01	2.424150594e-01	-3.300970401e-01	1.144645260e+00	9.528878248e-01	8.616495667e-01	1.744268052e+00	-1.729894754e+00	7.588741872e-01	3.628203036e-01	-2.791580254e-01	8.937677755e-01	4.550032056e-01	2.010415722e+00	-7.429585201e-01	-1.633028681e+00	3.869535766e-01	1.326630136e+00	8.726920158e-01	2.334951343e+00	-7.727757195e-01	-1.137056765e-01	-1.851305289e+00	-5.020074268e-01	-1.388224190e-01	1.412776331e-01	5.317897077e-02	-8.784803457e-01	-1.519169776e+00	-5.963618457e-01	9.464595978e-01	-1.444982681e+00	-9.239227311e-01	1.006302862e-01	-1.106779895e+00	-5.272058918e-01	-1.049422758e+00	1.196717510e+00	9.699982313e-01	2.166715741e+00
192	-1.263417941e+00	1.346611043e-01	-3.888704832e-01	-2.462117451e-01	1.027125550e+00	-1.500885383e+00	-3.717969071e-01	7.093819980e-01	8.616495667e-01	1.744268052e+00	-8.309050739e-01	1.278423429e+00	3.628203036e-01	-2.791580254e-01	8.937677755e-01	4.550032056e-01	7.806779398e-01	-7.458649530e-01	-1.633028681e+00	3.869535766e-01	1.004002322e+00	1.067023154e+00	2.334951343e+00	-7.727757195e-01	-1.588244159e+00	-8.195873899e-01	-5.020074268e-01	-1.388224190e-01	5.839050576e-01	-1.107696890e+00	-1.546954707e+00	3.224165942e-02	2.157466622e-01	4.541518354e-01	-1.020768857e+00	3.781433072e-02	-1.098744116e+00	7.634933157e-03	-5.272058918e-01	-1.049422758e+00	1.156123604e+00	6.733126921e-01	1.829436296e+00
193	-1.263417941e+00	1.346611043e-01	1.028444412e+00	-1.634761791e+00	-8.017143988e-01	-6.139007299e-01	2.017661742e-01	-1.590992518e-02	-5.323333865e-01	7.277278834e-02	3.180886088e-01	8.152485322e-01	3.628203036e-01	-2.791580254e-01	-3.448985848e-01	-1.410514879e+00	1.166809549e+00	-1.431903234e+00	-2.079153159e-01	8.672857164e-01	5.902624324e-01	1.340701210e+00	2.334951343e+00	-7.727757195e-01	-1.588244159e+00	-8.195873899e-01	-5.020074268e-01	-1.388224190e-01	5.839050576e-01	-1.107696890e+00	-1.546954707e+00	3.224165942e-02	2.157466622e-01	4.541518354e-01	-6.287355082e-01	-2.576871178e-01	-1.098744116e+00	7.634933157e-03	-5.272058918e-01	-1.049422758e+00	9.306598293e-01	7.147668951e-01	1.645426724e+00
194	-1.263417941e+00	1.346611043e-01	1.028444412e+00	-1.634761791e+00	-8.017143988e-01	-6.139007299e-01	2.017661742e-01	-1.590992518e-02	-5.985660975e-01	2.995995512e-01	-9.689298930e-01	-5.047119878e-01	3.628203036e-01	-2.791580254e-01	-3.448985848e-01	-1.410514879e+00	1.166809549e+00	-1.431903234e+00	-1.227690449e+00	-4.933727774e-01	-1.038393889e+00	-8.608716185e-02	2.044452847e+00	-1.809953455e-01	-1.588244159e+00	-8.195873899e-01	-5.020074268e-01	-1.388224190e-01	5.839050576e-01	-1.107696890e+00	-8.848425143e-01	1.751862783e+00	2.157466622e-01	4.541518354e-01	-6.287355082e-01	-2.576871178e-01	-1.764625206e-01	5.944154689e-01	-5.272058918e-01	-1.049422758e+00	8.830579278e-01	7.263950765e-01	1.609453004e+00
195	5.377958164e-01	-1.465714110e+00	1.028444412e+00	-1.634761791e+00	-1.574258329e+00	-1.597356513e-01	-1.377994720e-01	5.042743718e-01	-5.985660975e-01	2.995995512e-01	-9.689298930e-01	-5.047119878e-01	3.628203036e-01	-2.791580254e-01	-3.448985848e-01	-1.410514879e+00	1.166809549e+00	-1.431903234e+00	-1.468398069e+00	9.336575562e-01	-1.038393889e+00	-8.608716185e-02	9.550274503e-01	-1.753642850e+00	-1.570450777e+00	-1.966215880e+00	-5.020074268e-01	-1.388224190e-01	5.839050576e-01	-1.107696890e+00	-8.848425143e-01	1.751862783e+00	2.157466622e-01	4.541518354e-01	-1.257780224e+00	-1.012227820e+00	-1.764625206e-01	5.944154689e-01	-5.272058918e-01	-1.049422758e+00	8.339869170e-01	1.219202711e+00	2.053189628e+00
196	1.534874988e-01	-5.356083879e-01	2.184090349e+00	-4.935090373e-01	-1.574258329e+00	-1.597356513e-01	8.894978531e-01	-9.095823524e-01	-5.985660975e-01	2.995995512e-01	-9.689298930e-01	-5.047119878e-01	2.034422937e-01	5.462998955e-02	-1.704698191e+00	-2.362489931e+00	1.166809549e+00	-1.431903234e+00	-1.468398069e+00	9.336575562e-01	-1.157717342e-01	-1.375536861e+00	9.550274503e-01	-1.753642850e+00	-1.570450777e+00	-1.966215880e+00	-4.797651620e-01	1.286921838e+00	5.839050576e-01	-1.107696890e+00	-5.676958302e-01	6.361816297e-01	8.429622185e-01	8.660065831e-01	3.604667816e-01	2.651981734e-01	-1.764625206e-01	5.944154689e-01	-6.334188744e-01	-1.710218440e-01	1.069175397e+00	1.177915815e+00	2.247091212e+00
197	-4.668813981e-01	1.243421978e-01	2.184090349e+00	-4.935090373e-01	-1.574258329e+00	-1.597356513e-01	4.396594520e-02	2.356410398e-01	-5.985660975e-01	2.995995512e-01	-2.140737005e-01	-1.836684096e+00	2.034422937e-01	5.462998955e-02	-1.136964226e+00	-2.257751007e+00	1.166809549e+00	-1.431903234e+00	3.688223884e-01	2.978811620e-01	-1.157717342e-01	-1.375536861e+00	5.639448145e-01	-6.795034749e-01	-9.712616404e-01	-1.394390849e+00	-2.369437385e-01	1.186586544e+00	-1.253531760e+00	-3.082848797e-01	-5.676958302e-01	6.361816297e-01	-1.289069290e-01	-9.387556052e-01	-1.191906939e+00	3.200707354e-01	1.255645397e+00	8.321796440e-01	-6.334188744e-01	-1.710218440e-01	8.671891884e-01	9.477056157e-01	1.814894804e+00
198	-4.668813981e-01	1.243421978e-01	1.531144360e+00	-1.567363638e-01	-1.574258329e+00	-1.597356513e-01	-1.694167860e-02	-1.238792260e+00	-5.985660975e-01	2.995995512e-01	-9.781686579e-01	1.936744315e-02	2.034422937e-01	5.462998955e-02	-1.669113065e+00	-8.832863386e-01	-3.152564378e-01	-1.514950207e+00	3.688223884e-01	2.978811620e-01	-1.157717342e-01	-1.375536861e+00	5.639448145e-01	-6.795034749e-01	-9.493416040e-01	-1.584337593e+00	1.370756753e+00	8.743504881e-03	-1.253531760e+00	-3.082848797e-01	5.326089072e-01	-1.142096756e+00	-1.289069290e-01	-9.387556052e-01	-1.191906939e+00	3.200707354e-01	1.255645397e+00	8.321796440e-01	-6.334188744e-01	-1.710218440e-01	8.900297584e-01	6.413101276e-01	1.531339886e+00
199	-4.668813981e-01	1.243421978e-01	2.467387199e+00	-5.233512565e-01	-1.687334015e+00	-6.227944928e-01	-1.694167860e-02	-1.238792260e+00	-5.985660975e-01	2.995995512e-01	-5.110190511e-01	6.028073226e-01	2.034422937e-01	5.462998955e-02	-3.863769491e-01	6.626166328e-01	8.831324134e-01	-1.935280812e-01	-5.484437656e-01	4.056321486e-01	1.257792481e+00	-8.817778363e-01	5.639448145e-01	-6.795034749e-01	1.901034386e-01	-2.931507700e+00	4.203185298e-01	1.193530141e+00	-1.253531760e+00	-3.082848797e-01	5.505254213e-02	-1.831924421e+00	1.035131312e+00	6.519536021e-01	-1.191906939e+00	3.200707354e-01	1.255645397e+00	8.321796440e-01	4.332904628e-01	-3.871918305e-01	9.493976198e-01	9.693716867e-01	1.918769307e+00
200	-1.914613658e-02	1.210882569e+00	6.578909971e-01	-1.326011981e+00	-1.748645755e+00	-1.289206175e+00	6.374268832e-01	-4.663746851e-01	-5.985660975e-01	2.995995512e-01	-5.110190511e-01	6.028073226e-01	6.106391544e-01	1.226806413e-02	3.818161223e-01	-7.164328968e-01	1.015390566e+00	-3.307556968e-01	-6.192346232e-01	2.368809836e-02	1.257792481e+00	-8.817778363e-01	5.639448145e-01	-6.795034749e-01	-1.258868478e+00	-1.602508738e+00	4.203185298e-01	1.193530141e+00	-7.150984586e-01	1.340206610e+00	5.505254213e-02	-1.831924421e+00	1.129789333e+00	-6.306878804e-01	-1.191906939e+00	3.200707354e-01	8.030410619e-01	1.511128138e+00	4.332904628e-01	-3.871918305e-01	7.077694338e-01	9.749085278e-01	1.682677962e+00
201	-6.008815858e-01	1.383187373e+00	-9.006293888e-01	-1.978136735e+00	1.780057513e-03	-1.482573378e+00	6.374268832e-01	-4.663746851e-01	1.977154376e-01	-1.966395168e-01	1.964307567e-01	5.117283962e-01	6.106391544e-01	1.226806413e-02	3.818161223e-01	-7.164328968e-01	-1.567948438e-02	-1.525093979e+00	-6.192346232e-01	2.368809836e-02	1.204267691e+00	1.270839444e-01	5.639448145e-01	-6.795034749e-01	-1.437695829e-01	-1.735379693e+00	2.696443345e-01	-3.876708016e-01	-1.695172332e-01	1.523862247e+00	5.505254213e-02	-1.831924421e+00	4.139183686e-01	-1.473979420e+00	-1.457008489e-01	1.305831886e+00	-8.558517434e-01	1.099747956e+00	4.332904628e-01	-3.871918305e-01	2.782382375e-01	1.296858951e+00	1.575097189e+00
202	-6.008815858e-01	1.383187373e+00	-1.826432131e+00	-9.448286295e-01	-1.573635425e+00	-1.090589326e+00	6.374268832e-01	-4.663746851e-01	1.977154376e-01	-1.966395168e-01	1.964307567e-01	5.117283962e-01	5.940362706e-01	-1.632400326e+00	-2.633688976e-01	8.589378366e-01	-6.363182550e-01	-1.600911002e+00	-6.192346232e-01	2.368809836e-02	1.204267691e+00	1.270839444e-01	5.639448145e-01	-6.795034749e-01	-5.197273214e-01	-1.057091509e+00	2.696443345e-01	-3.876708016e-01	-1.695172332e-01	1.523862247e+00	4.767810692e-01	-8.405703952e-01	1.207754835e+00	-1.264487746e+00	-1.505740001e+00	1.278065682e-01	-8.558517434e-01	1.099747956e+00	4.332904628e-01	-3.871918305e-01	7.440574210e-01	9.114131060e-01	1.655470527e+00
203	4.949441163e-02	-3.474236822e-01	-1.905774533e+00	-6.525797580e-01	-1.573635425e+00	-1.090589326e+00	1.494805860e-01	-9.797905421e-01	1.977154376e-01	-1.966395168e-01	8.554357608e-01	-5.911684457e-01	-1.268209546e+00	2.021658901e-01	-2.633688976e-01	8.589378366e-01	-6.363182550e-01	-1.600911002e+00	-6.192346232e-01	2.368809836e-02	1.204267691e+00	1.270839444e-01	5.639448145e-01	-6.795034749e-01	-5.197273214e-01	-1.057091509e+00	2.696443345e-01	-3.876708016e-01	5.378783887e-01	5.220788186e-01	4.767810692e-01	-8.405703952e-01	1.207754835e+00	-1.264487746e+00	-3.120602605e-01	-1.696797814e+00	5.187549534e-01	1.145015845e-01	4.332904628e-01	-3.871918305e-01	7.005342486e-01	6.896009642e-01	1.390135213e+00
204	-6.341584277e-01	6.993055912e-01	-1.761613057e+00	-2.130642744e+00	-1.064407531e+00	-9.737065141e-02	1.292996551e-01	-1.960696265e+00	-1.408699005e+00	-2.041818664e-01	7.643912568e-01	6.238527419e-01	-9.381991629e-01	-1.313331198e+00	-2.633688976e-01	8.589378366e-01	-4.893221267e-01	-1.036982637e+00	-1.499925929e+00	-7.550966172e-01	1.204267691e+00	1.270839444e-01	4.967944589e-01	-6.755297213e-01	6.951140094e-01	-6.188439133e-01	2.696443345e-01	-3.876708016e-01	6.950096711e-01	4.275414413e-01	8.686376634e-01	-3.067909998e-01	1.207754835e+00	-1.264487746e+00	-3.120602605e-01	-1.696797814e+00	5.187549534e-01	1.145015845e-01	4.557578645e-01	1.022428218e+00	8.093021501e-01	1.012032942e+00	1.821335092e+00
205	-6.341584277e-01	6.993055912e-01	6.122932262e-02	-1.218774674e+00	-1.064407531e+00	-9.737065141e-02	1.232398057e+00	-2.385855626e+00	-4.486111968e-01	1.191616080e+00	7.643912568e-01	6.238527419e-01	-9.581063431e-01	-1.493308527e+00	-1.239876871e+00	8.894300111e-01	-1.104912167e+00	1.412045652e-01	-1.499925929e+00	-7.550966172e-01	4.710722793e-01	7.117977900e-01	-3.868152856e-01	-1.104504409e+00	6.951140094e-01	-6.188439133e-01	2.696443345e-01	-3.876708016e-01	1.568284733e+00	1.961506300e+00	-4.379739274e-01	-3.277981729e-01	2.555802508e+00	-2.272542392e-01	-3.120602605e-01	-1.696797814e+00	1.471944601e+00	-4.270944166e-01	-5.935795241e-01	6.089388332e-01	1.124816096e+00	1.139765978e+00	2.264582074e+00
206	-6.341584277e-01	6.993055912e-01	3.332771164e-01	-3.115049651e-01	-1.064407531e+00	-9.737065141e-02	2.680637130e+00	-8.317597372e-01	-4.486111968e-01	1.191616080e+00	4.272903969e-01	7.697013801e-01	-1.588838037e+00	-2.008801181e-01	-1.239876871e+00	8.894300111e-01	-1.104912167e+00	1.412045652e-01	-1.499925929e+00	-7.550966172e-01	7.366609776e-01	-5.389493127e-01	-3.868152856e-01	-1.104504409e+00	6.951140094e-01	-6.188439133e-01	2.696443345e-01	-3.876708016e-01	-1.174457808e-01	2.688761916e+00	-4.379739274e-01	-3.277981729e-01	1.342120783e+00	-1.760031817e-01	-3.120602605e-01	-1.696797814e+00	1.471944601e+00	-4.270944166e-01	-5.935795241e-01	6.089388332e-01	1.130978858e+00	8.782583703e-01	2.009237228e+00
207	3.457039086e-01	4.559166424e-02	3.332771164e-01	-3.115049651e-01	-3.127884852e-02	1.496392875e+00	2.643773665e+00	-9.960147458e-01	-1.501558815e+00	9.010042873e-01	4.272903969e-01	7.697013801e-01	-1.588838037e+00	-2.008801181e-01	-1.239876871e+00	8.894300111e-01	-1.104912167e+00	1.412045652e-01	-9.120809255e-01	-8.441156465e-01	-1.314414141e-01	1.264153365e+00	-3.868152856e-01	-1.104504409e+00	1.670320137e-01	7.070538941e-01	2.696443345e-01	-3.876708016e-01	-1.174457808e-01	2.688761916e+00	-4.379739274e-01	-3.277981729e-01	-1.417359550e-01	4.380474097e-02	-2.124808720e-01	-6.601593644e-02	1.471944601e+00	-4.270944166e-01	-7.799691642e-01	-8.417424452e-01	9.543058583e-01	9.000422608e-01	1.854348119e+00
208	3.457039086e-01	4.559166424e-02	8.709419552e-01	-1.785591744e-01	-3.127884852e-02	1.496392875e+00	1.307810054e+00	-3.364192694e-01	-1.079898065e+00	7.532193101e-01	4.272903969e-01	7.697013801e-01	-1.588838037e+00	-2.008801181e-01	-1.239876871e+00	8.894300111e-01	-3.511384884e-01	-3.845747634e-01	7.224680522e-01	8.205530950e-01	-1.314414141e-01	1.264153365e+00	-9.211600245e-01	-2.436531506e+00	1.670320137e-01	7.070538941e-01	2.696443345e-01	-3.876708016e-01	1.668870979e+00	1.514538141e+00	-4.379739274e-01	-3.277981729e-01	-1.417359550e-01	4.380474097e-02	7.710500715e-01	1.385515876e-01	1.351515856e+00	9.269900608e-01	-6.821307322e-01	-1.871216354e+00	7.747494713e-01	1.008344609e+00	1.783094081e+00
209	-8.787635264e-01	1.221411983e+00	2.117231630e+00	6.120070836e-01	-1.255016805e+00	-2.674475229e-01	1.728983910e+00	-1.067429335e+00	-4.543835681e-01	-8.246293677e-01	-7.296250871e-01	1.091161409e+00	-1.588838037e+00	-2.008801181e-01	-6.787217803e-01	6.230377699e-01	-3.511384884e-01	-3.845747634e-01	3.640166143e-01	-6.727634251e-01	-1.381226923e+00	2.519109355e+00	2.107162237e-02	-9.492428692e-01	1.670320137e-01	7.070538941e-01	2.696443345e-01	-3.876708016e-01	1.668870979e+00	1.514538141e+00	1.312638044e-01	-1.549239778e+00	-1.417359550e-01	4.380474097e-02	7.710500715e-01	1.385515876e-01	1.842755128e+00	-2.145629636e-01	5.277676307e-01	-9.094307796e-01	1.144956664e+00	9.731196020e-01	2.118076266e+00
210	-1.166138943e+00	1.102777348e+00	2.117231630e+00	6.120070836e-01	4.446385645e-01	1.240353635e+00	1.728983910e+00	-1.067429335e+00	-4.543835681e-01	-8.246293677e-01	7.236906686e-01	5.690675124e-01	-9.050425161e-01	1.150432412e+00	-6.787217803e-01	6.230377699e-01	4.167041504e-01	-5.334439178e-02	3.640166143e-01	-6.727634251e-01	-1.381226923e+00	2.519109355e+00	-7.542134019e-01	-9.646451190e-01	-1.197153068e+00	2.048386796e+00	7.634506036e-01	-1.857058683e-01	1.088216527e+00	8.551628116e-01	1.312638044e-01	-1.549239778e+00	-1.417359550e-01	4.380474097e-02	7.710500715e-01	1.385515876e-01	1.842755128e+00	-2.145629636e-01	3.471967135e-01	4.351631418e-01	1.058537478e+00	1.116716289e+00	2.175253767e+00
211	-1.166138943e+00	1.102777348e+00	1.334879828e+00	-3.747330750e-01	1.636818255e+00	8.044139484e-01	1.728983910e+00	-1.067429335e+00	-3.736285020e-01	-1.742331288e-01	7.236906686e-01	5.690675124e-01	-9.050425161e-01	1.150432412e+00	-6.787217803e-01	6.230377699e-01	7.813996543e-01	-1.601081151e-02	3.640166143e-01	-6.727634251e-01	-3.127932908e-01	8.831614016e-01	-1.888069827e+00	-6.895860939e-01	-1.197153068e+00	2.048386796e+00	-5.690300554e-01	-1.788141319e+00	1.088216527e+00	8.551628116e-01	1.312638044e-01	-1.549239778e+00	1.516012917e+00	2.290952499e-01	-5.778603218e-01	-1.984287614e-01	1.842755128e+00	-2.145629636e-01	-2.047763995e-01	-7.769466486e-01	1.209374483e+00	9.091796452e-01	2.118554128e+00
212	1.690480386e-01	2.590385134e+00	1.334879828e+00	-3.747330750e-01	1.137602459e+00	8.845363216e-01	1.861511611e+00	-4.743615390e-01	-3.736285020e-01	-1.742331288e-01	4.682308740e-03	1.955629982e-01	-1.352999524e+00	1.369984789e-01	-6.787217803e-01	6.230377699e-01	1.335059516e+00	-8.547066187e-01	3.640166143e-01	-6.727634251e-01	-1.146862986e+00	8.737926121e-01	-4.235130739e-02	9.015766892e-01	-1.197153068e+00	2.048386796e+00	-2.305802011e+00	-1.143997206e-01	1.088216527e+00	8.551628116e-01	1.312638044e-01	-1.549239778e+00	1.516012917e+00	2.290952499e-01	8.022505935e-01	1.257250539e-01	1.842755128e+00	-2.145629636e-01	-2.047763995e-01	-7.769466486e-01	1.328182126e+00	9.575688033e-01	2.285750929e+00
213	1.690480386e-01	2.590385134e+00	1.334879828e+00	-3.747330750e-01	7.624382183e-01	-3.008654003e-01	1.861511611e+00	-4.743615390e-01	-3.736285020e-01	-1.742331288e-01	-1.459448052e-01	-5.943403578e-01	-1.352999524e+00	1.369984789e-01	3.955878908e-01	-1.054320062e+00	7.691749125e-01	-2.772454278e-01	3.640166143e-01	-6.727634251e-01	-1.081605999e+00	-5.520201090e-01	-4.235130739e-02	9.015766892e-01	-1.197153068e+00	2.048386796e+00	-2.305802011e+00	-1.143997206e-01	1.088216527e+00	8.551628116e-01	4.926637374e-01	9.943380558e-02	-5.288756422e-02	-8.129190727e-02	6.891745339e-01	-3.436089704e-01	4.667648088e-02	2.916142338e-01	-2.047763995e-01	-7.769466486e-01	9.299759851e-01	8.045292507e-01	1.734505236e+00
214	-6.236605545e-01	2.337061048e+00	1.887512219e+00	5.178626576e-01	9.796353557e-01	-1.668577445e+00	6.874947576e-01	1.224391811e+00	-3.736285020e-01	-1.742331288e-01	3.637936923e-03	-2.157194143e+00	-1.589956600e+00	-5.696280396e-04	3.955878908e-01	-1.054320062e+00	7.691749125e-01	-2.772454278e-01	-1.489519369e+00	-6.520397351e-01	-1.081605999e+00	-5.520201090e-01	-8.713255331e-02	6.631765547e-01	-1.197153068e+00	2.048386796e+00	-2.305802011e+00	-1.143997206e-01	-6.205870373e-01	1.393663644e+00	9.200944436e-01	1.927313769e+00	-5.288756422e-02	-8.129190727e-02	6.891745339e-01	-3.436089704e-01	9.381485940e-01	-1.365804154e-01	1.040657633e+00	8.328335795e-01	1.130913219e+00	1.387903054e+00	2.518816273e+00
215	-6.569779899e-01	9.709241356e-01	2.089534796e+00	-1.288686739e+00	9.796353557e-01	-1.668577445e+00	6.874947576e-01	1.224391811e+00	-3.736285020e-01	-1.742331288e-01	-1.087628771e+00	-4.767535771e-01	-1.603106985e+00	-6.190978422e-01	8.894150667e-01	-5.009746279e-01	7.691749125e-01	-2.772454278e-01	-1.489519369e+00	-6.520397351e-01	-1.081605999e+00	-5.520201090e-01	-8.713255331e-02	6.631765547e-01	-1.805614734e+00	1.433168380e+00	-2.305802011e+00	-1.143997206e-01	-6.205870373e-01	1.393663644e+00	9.200944436e-01	1.927313769e+00	-5.130075315e-01	-3.175812624e-01	4.630217750e-01	-1.293028103e+00	5.709602004e-01	-2.719122438e-01	1.040657633e+00	8.328335795e-01	1.329830844e+00	9.644687716e-01	2.294299616e+00
