q	p	scale
11	75	1.663332667e-01
11	76	1.634326865e-01
11	77	1.717343469e-01
11	78	1.641328266e-01
11	79	1.686337267e-01
11	80	1.620324065e-01
11	81	1.667333467e-01
11	82	1.706341268e-01
11	83	1.644328866e-01
11	84	1.689337868e-01
11	85	1.617323465e-01
11	86	1.701340268e-01
11	87	1.635327065e-01
11	88	1.615323065e-01
11	89	1.684336867e-01
11	90	1.675335067e-01
11	91	1.637327465e-01
11	92	1.672334467e-01
11	93	1.612322464e-01
11	94	1.707341468e-01
11	95	1.646329266e-01
11	96	1.617323465e-01
11	97	1.658331666e-01
11	98	1.644328866e-01
11	99	1.627325465e-01
11	100	1.665333067e-01
12	1	1.657331466e-01
12	2	1.660332066e-01
12	3	1.723344669e-01
12	4	1.636327265e-01
12	5	1.678335667e-01
12	6	1.676335267e-01
12	7	1.672334467e-01
12	8	1.631326265e-01
12	9	1.692338468e-01
12	10	1.701340268e-01
12	11	1.640328066e-01
12	12	2.338467694e-01
12	13	1.677335467e-01
12	14	1.646329266e-01
12	15	1.607321464e-01
12	16	1.752350470e-01
12	17	1.677335467e-01
12	18	1.668333667e-01
12	19	1.676335267e-01
12	20	1.642328466e-01
12	21	1.649329866e-01
12	22	1.622324465e-01
12	23	1.677335467e-01
12	24	1.698339668e-01
12	25	1.659331866e-01
12	26	1.659331866e-01
12	27	1.620324065e-01
12	28	1.678335667e-01
12	29	1.709341868e-01
12	30	1.665333067e-01
12	31	1.647329466e-01
12	32	1.692338468e-01
12	33	1.690338068e-01
12	34	1.648329666e-01
12	35	1.645329066e-01
12	36	1.670334067e-01
12	37	1.690338068e-01
12	38	1.654330866e-01
12	39	1.649329866e-01
12	40	1.722344469e-01
12	41	1.635327065e-01
12	42	1.682336467e-01
12	43	1.616323265e-01
12	44	1.638327666e-01
12	45	1.650330066e-01
12	46	1.693338668e-01
12	47	1.615323065e-01
12	48	1.719343869e-01
12	49	1.696339268e-01
12	50	1.607321464e-01
12	51	1.717343469e-01
12	52	1.616323265e-01
12	53	1.689337868e-01
12	54	1.692338468e-01
12	55	1.647329466e-01
12	56	1.699339868e-01
12	57	1.663332667e-01
12	58	1.651330266e-01
12	59	1.630326065e-01
12	60	1.699339868e-01
12	61	1.673334667e-01
12	62	1.635327065e-01
12	63	1.744348870e-01
12	64	1.687337467e-01
12	65	1.696339268e-01
12	66	1.631326265e-01
12	67	1.693338668e-01
12	68	1.684336867e-01
12	69	1.642328466e-01
12	70	1.657331466e-01
12	71	1.687337467e-01
12	72	1.657331466e-01
12	73	1.678335667e-01
12	74	1.647329466e-01
12	75	1.686337267e-01
12	76	1.646329266e-01
12	77	1.691338268e-01
12	78	1.675335067e-01
12	79	1.699339868e-01
12	80	1.696339268e-01
12	81	1.641328266e-01
12	82	1.636327265e-01
12	83	1.654330866e-01
12	84	1.702340468e-01
12	85	1.669333867e-01
12	86	1.644328866e-01
12	87	1.693338668e-01
12	88	1.689337868e-01
12	89	1.687337467e-01
12	90	1.630326065e-01
12	91	1.636327265e-01
12	92	1.703340668e-01
12	93	1.684336867e-01
12	94	1.621324265e-01
12	95	1.693338668e-01
12	96	1.630326065e-01
12	97	1.680336067e-01
12	98	1.665333067e-01
12	99	1.641328266e-01
12	100	1.693338668e-01
13	1	1.693338668e-01
13	2	1.659331866e-01
13	3	1.603320664e-01
13	4	1.702340468e-01
13	5	1.665333067e-01
13	6	1.689337868e-01
13	7	1.648329666e-01
13	8	1.613322665e-01
13	9	1.627325465e-01
13	10	1.684336867e-01
13	11	1.700340068e-01
13	12	1.677335467e-01
13	13	2.085417083e-01
13	14	1.654330866e-01
13	15	1.635327065e-01
13	16	1.656331266e-01
13	17	1.671334267e-01
13	18	1.713342669e-01
13	19	1.679335867e-01
13	20	1.661332266e-01
13	21	1.679335867e-01
13	22	1.642328466e-01
13	23	1.719343869e-01
13	24	1.636327265e-01
13	25	1.681336267e-01
13	26	1.655331066e-01
13	27	1.682336467e-01
13	28	1.683336667e-01
13	29	1.672334467e-01
13	30	1.621324265e-01
13	31	1.621324265e-01
13	32	1.666333267e-01
13	33	1.705341068e-01
13	34	1.658331666e-01
13	35	1.669333867e-01
13	36	1.669333867e-01
13	37	1.693338668e-01
13	38	1.636327265e-01
13	39	1.697339468e-01
13	40	1.676335267e-01
13	41	1.633326665e-01
13	42	1.641328266e-01
13	43	1.639327866e-01
13	44	1.647329466e-01
13	45	1.672334467e-01
13	46	1.654330866e-01
13	47	1.714342869e-01
13	48	1.686337267e-01
13	49	1.652330466e-01
13	50	1.653330666e-01
13	51	1.658331666e-01
13	52	1.667333467e-01
13	53	1.669333867e-01
13	54	1.650330066e-01
13	55	1.669333867e-01
13	56	1.667333467e-01
13	57	1.661332266e-01
13	58	1.667333467e-01
13	59	1.687337467e-01
13	60	1.684336867e-01
13	61	1.643328666e-01
13	62	1.685337067e-01
13	63	1.653330666e-01
13	64	1.628325665e-01
13	65	1.681336267e-01
13	66	1.652330466e-01
13	67	1.684336867e-01
13	68	1.657331466e-01
13	69	1.687337467e-01
13	70	1.692338468e-01
13	71	1.640328066e-01
13	72	1.605321064e-01
13	73	1.715343069e-01
13	74	1.650330066e-01
13	75	1.689337868e-01
13	76	1.659331866e-01
13	77	1.662332466e-01
13	78	1.620324065e-01
13	79	1.638327666e-01
13	80	1.655331066e-01
13	81	1.642328466e-01
13	82	1.688337668e-01
13	83	1.713342669e-01
13	84	1.660332066e-01
13	85	1.634326865e-01
13	86	1.631326265e-01
13	87	1.728345669e-01
13	88	1.649329866e-01
13	89	1.643328666e-01
13	90	1.683336667e-01
13	91	1.678335667e-01
13	92	1.674334867e-01
13	93	1.659331866e-01
13	94	1.691338268e-01
13	95	1.692338468e-01
13	96	1.669333867e-01
13	97	1.666333267e-01
13	98	1.658331666e-01
13	99	1.706341268e-01
13	100	1.660332066e-01
14	1	1.654330866e-01
14	2	1.677335467e-01
14	3	1.691338268e-01
14	4	1.656331266e-01
14	5	1.683336667e-01
14	6	1.712342468e-01
14	7	1.675335067e-01
14	8	1.678335667e-01
14	9	1.684336867e-01
14	10	1.654330866e-01
14	11	1.629325865e-01
14	12	1.646329266e-01
14	13	1.654330866e-01
14	14	2.165433087e-01
14	15	1.662332466e-01
14	16	1.718343669e-01
14	17	1.650330066e-01
14	18	1.633326665e-01
14	19	1.689337868e-01
14	20	1.656331266e-01
14	21	1.688337668e-01
14	22	1.685337067e-01
14	23	1.641328266e-01
14	24	1.712342468e-01
14	25	1.662332466e-01
14	26	1.697339468e-01
14	27	1.665333067e-01
14	28	1.694338868e-01
14	29	1.674334867e-01
14	30	1.647329466e-01
14	31	1.621324265e-01
14	32	1.655331066e-01
14	33	1.703340668e-01
14	34	1.686337267e-01
14	35	1.684336867e-01
14	36	1.679335867e-01
14	37	1.655331066e-01
14	38	1.734346869e-01
14	39	1.635327065e-01
14	40	1.632326465e-01
14	41	1.681336267e-01
14	42	1.633326665e-01
14	43	1.633326665e-01
14	44	1.675335067e-01
14	45	1.663332667e-01
14	46	1.649329866e-01
14	47	1.637327465e-01
14	48	1.672334467e-01
14	49	1.614322865e-01
14	50	1.675335067e-01
14	51	1.623324665e-01
14	52	1.655331066e-01
14	53	1.649329866e-01
14	54	1.642328466e-01
14	55	1.680336067e-01
14	56	1.621324265e-01
14	57	1.663332667e-01
14	58	1.671334267e-01
14	59	1.649329866e-01
14	60	1.681336267e-01
14	61	1.632326465e-01
14	62	1.633326665e-01
14	63	1.735347069e-01
14	64	1.629325865e-01
14	65	1.664332867e-01
14	66	1.670334067e-01
14	67	1.720344069e-01
14	68	1.697339468e-01
14	69	1.665333067e-01
14	70	1.669333867e-01
14	71	1.661332266e-01
14	72	1.665333067e-01
14	73	1.674334867e-01
14	74	1.708341668e-01
14	75	1.710342068e-01
14	76	1.616323265e-01
14	77	1.710342068e-01
14	78	1.711342268e-01
14	79	1.669333867e-01
14	80	1.696339268e-01
14	81	1.639327866e-01
14	82	1.632326465e-01
14	83	1.676335267e-01
14	84	1.662332466e-01
14	85	1.624324865e-01
14	86	1.670334067e-01
14	87	1.653330666e-01
14	88	1.583316663e-01
14	89	1.681336267e-01
14	90	1.706341268e-01
14	91	1.670334067e-01
14	92	1.669333867e-01
14	93	1.670334067e-01
14	94	1.670334067e-01
14	95	1.721344269e-01
14	96	1.657331466e-01
14	97	1.640328066e-01
14	98	1.644328866e-01
14	99	1.666333267e-01
14	100	1.692338468e-01
15	1	1.687337467e-01
15	2	1.709341868e-01
15	3	1.664332867e-01
15	4	1.603320664e-01
15	5	1.635327065e-01
15	6	1.695339068e-01
15	7	1.664332867e-01
15	8	1.665333067e-01
15	9	1.693338668e-01
15	10	1.671334267e-01
15	11	1.693338668e-01
15	12	1.607321464e-01
15	13	1.635327065e-01
15	14	1.662332466e-01
15	15	1.979395879e-01
15	16	1.635327065e-01
15	17	1.619323865e-01
15	18	1.608321664e-01
15	19	1.691338268e-01
15	20	1.643328666e-01
15	21	1.686337267e-01
15	22	1.653330666e-01
15	23	1.649329866e-01
15	24	1.710342068e-01
15	25	1.664332867e-01
15	26	1.650330066e-01
15	27	1.706341268e-01
15	28	1.667333467e-01
15	29	1.657331466e-01
15	30	1.674334867e-01
15	31	1.672334467e-01
15	32	1.691338268e-01
15	33	1.663332667e-01
15	34	1.654330866e-01
15	35	1.728345669e-01
15	36	1.696339268e-01
15	37	1.658331666e-01
15	38	1.691338268e-01
15	39	1.689337868e-01
15	40	1.656331266e-01
15	41	1.643328666e-01
15	42	1.623324665e-01
15	43	1.680336067e-01
15	44	1.661332266e-01
15	45	1.695339068e-01
15	46	1.646329266e-01
15	47	1.677335467e-01
15	48	1.676335267e-01
15	49	1.653330666e-01
15	50	1.677335467e-01
15	51	1.689337868e-01
15	52	1.687337467e-01
15	53	1.635327065e-01
15	54	1.658331666e-01
15	55	1.675335067e-01
15	56	1.733346669e-01
15	57	1.665333067e-01
15	58	1.644328866e-01
15	59	1.639327866e-01
15	60	1.687337467e-01
15	61	1.714342869e-01
15	62	1.650330066e-01
15	63	1.665333067e-01
15	64	1.706341268e-01
15	65	1.620324065e-01
15	66	1.652330466e-01
15	67	1.696339268e-01
15	68	1.646329266e-01
15	69	1.697339468e-01
15	70	1.700340068e-01
15	71	1.689337868e-01
15	72	1.566313263e-01
15	73	1.654330866e-01
15	74	1.676335267e-01
15	75	1.647329466e-01
15	76	1.698339668e-01
15	77	1.728345669e-01
15	78	1.665333067e-01
15	79	1.687337467e-01
15	80	1.636327265e-01
15	81	1.690338068e-01
15	82	1.646329266e-01
15	83	1.690338068e-01
15	84	1.706341268e-01
15	85	1.648329666e-01
15	86	1.618323665e-01
15	87	1.655331066e-01
15	88	1.674334867e-01
15	89	1.670334067e-01
15	90	1.690338068e-01
15	91	1.624324865e-01
15	92	1.664332867e-01
15	93	1.721344269e-01
15	94	1.639327866e-01
15	95	1.683336667e-01
15	96	1.604320864e-01
15	97	1.695339068e-01
15	98	1.686337267e-01
15	99	1.637327465e-01
15	100	1.698339668e-01
16	1	1.583316663e-01
16	2	1.657331466e-01
16	3	1.703340668e-01
16	4	1.657331466e-01
16	5	1.695339068e-01
16	6	1.697339468e-01
16	7	1.646329266e-01
16	8	1.695339068e-01
16	9	1.638327666e-01
16	10	1.663332667e-01
16	11	1.684336867e-01
16	12	1.752350470e-01
16	13	1.656331266e-01
16	14	1.718343669e-01
16	15	1.635327065e-01
16	16	2.121424285e-01
16	17	1.652330466e-01
16	18	1.615323065e-01
16	19	1.693338668e-01
16	20	1.679335867e-01
16	21	1.652330466e-01
16	22	1.646329266e-01
16	23	1.670334067e-01
16	24	1.668333667e-01
16	25	1.637327465e-01
16	26	1.665333067e-01
16	27	1.642328466e-01
16	28	1.677335467e-01
16	29	1.662332466e-01
16	30	1.640328066e-01
16	31	1.621324265e-01
16	32	1.662332466e-01
16	33	1.634326865e-01
16	34	1.654330866e-01
16	35	1.646329266e-01
16	36	1.702340468e-01
16	37	1.675335067e-01
16	38	1.669333867e-01
16	39	1.651330266e-01
16	40	1.671334267e-01
16	41	1.658331666e-01
16	42	1.689337868e-01
16	43	1.661332266e-01
16	44	1.651330266e-01
16	45	1.645329066e-01
16	46	1.644328866e-01
16	47	1.703340668e-01
16	48	1.660332066e-01
16	49	1.672334467e-01
16	50	1.670334067e-01
16	51	1.708341668e-01
16	52	1.681336267e-01
16	53	1.669333867e-01
16	54	1.663332667e-01
16	55	1.656331266e-01
16	56	1.604320864e-01
16	57	1.703340668e-01
16	58	1.696339268e-01
16	59	1.663332667e-01
16	60	1.641328266e-01
16	61	1.703340668e-01
16	62	1.651330266e-01
16	63	1.653330666e-01
16	64	1.619323865e-01
16	65	1.669333867e-01
16	66	1.675335067e-01
16	67	1.677335467e-01
16	68	1.671334267e-01
16	69	1.603320664e-01
16	70	1.655331066e-01
16	71	1.648329666e-01
16	72	1.648329666e-01
16	73	1.706341268e-01
16	74	1.666333267e-01
16	75	1.679335867e-01
16	76	1.657331466e-01
16	77	1.658331666e-01
16	78	1.647329466e-01
16	79	1.674334867e-01
16	80	1.665333067e-01
16	81	1.631326265e-01
16	82	1.645329066e-01
16	83	1.676335267e-01
16	84	1.651330266e-01
16	85	1.681336267e-01
16	86	1.640328066e-01
16	87	1.685337067e-01
16	88	1.716343269e-01
16	89	1.634326865e-01
16	90	1.726345269e-01
16	91	1.643328666e-01
16	92	1.691338268e-01
16	93	1.661332266e-01
16	94	1.666333267e-01
16	95	1.623324665e-01
16	96	1.709341868e-01
16	97	1.693338668e-01
16	98	1.656331266e-01
16	99	1.652330466e-01
16	100	1.720344069e-01
17	1	1.661332266e-01
17	2	1.685337067e-01
17	3	1.676335267e-01
17	4	1.680336067e-01
17	5	1.672334467e-01
17	6	1.678335667e-01
17	7	1.671334267e-01
17	8	1.653330666e-01
17	9	1.636327265e-01
17	10	1.671334267e-01
17	11	1.664332867e-01
17	12	1.677335467e-01
17	13	1.671334267e-01
17	14	1.650330066e-01
17	15	1.619323865e-01
17	16	1.652330466e-01
17	17	2.219443889e-01
17	18	1.628325665e-01
17	19	1.642328466e-01
17	20	1.704340868e-01
17	21	1.659331866e-01
17	22	1.640328066e-01
17	23	1.653330666e-01
17	24	1.655331066e-01
17	25	1.700340068e-01
17	26	1.673334667e-01
17	27	1.675335067e-01
17	28	1.622324465e-01
17	29	1.715343069e-01
17	30	1.665333067e-01
17	31	1.665333067e-01
17	32	1.666333267e-01
17	33	1.634326865e-01
17	34	1.677335467e-01
17	35	1.648329666e-01
17	36	1.670334067e-01
17	37	1.661332266e-01
17	38	1.678335667e-01
17	39	1.680336067e-01
17	40	1.676335267e-01
17	41	1.682336467e-01
17	42	1.671334267e-01
17	43	1.688337668e-01
17	44	1.645329066e-01
17	45	1.666333267e-01
17	46	1.654330866e-01
17	47	1.697339468e-01
17	48	1.682336467e-01
17	49	1.675335067e-01
17	50	1.663332667e-01
17	51	1.661332266e-01
17	52	1.678335667e-01
17	53	1.618323665e-01
17	54	1.693338668e-01
17	55	1.664332867e-01
17	56	1.646329266e-01
17	57	1.707341468e-01
17	58	1.644328866e-01
17	59	1.648329666e-01
17	60	1.675335067e-01
17	61	1.653330666e-01
17	62	1.679335867e-01
17	63	1.658331666e-01
17	64	1.627325465e-01
17	65	1.650330066e-01
17	66	1.667333467e-01
17	67	1.666333267e-01
17	68	1.721344269e-01
17	69	1.654330866e-01
17	70	1.639327866e-01
17	71	1.687337467e-01
17	72	1.693338668e-01
17	73	1.674334867e-01
17	74	1.678335667e-01
17	75	1.633326665e-01
17	76	1.674334867e-01
17	77	1.667333467e-01
17	78	1.698339668e-01
17	79	1.658331666e-01
17	80	1.681336267e-01
17	81	1.675335067e-01
17	82	1.645329066e-01
17	83	1.682336467e-01
17	84	1.686337267e-01
17	85	1.667333467e-01
17	86	1.642328466e-01
17	87	1.672334467e-01
17	88	1.656331266e-01
17	89	1.683336667e-01
17	90	1.663332667e-01
17	91	1.700340068e-01
17	92	1.650330066e-01
17	93	1.705341068e-01
17	94	1.624324865e-01
17	95	1.724344869e-01
17	96	1.703340668e-01
17	97	1.636327265e-01
17	98	1.692338468e-01
17	99	1.679335867e-01
17	100	1.688337668e-01
18	1	1.691338268e-01
18	2	1.640328066e-01
18	3	1.652330466e-01
18	4	1.640328066e-01
18	5	1.658331666e-01
18	6	1.593318664e-01
18	7	1.712342468e-01
18	8	1.646329266e-01
18	9	1.706341268e-01
18	10	1.662332466e-01
18	11	1.703340668e-01
18	12	1.668333667e-01
18	13	1.713342669e-01
18	14	1.633326665e-01
18	15	1.608321664e-01
18	16	1.615323065e-01
18	17	1.628325665e-01
18	18	2.238447690e-01
18	19	1.653330666e-01
18	20	1.712342468e-01
18	21	1.687337467e-01
18	22	1.684336867e-01
18	23	1.633326665e-01
18	24	1.648329666e-01
18	25	1.729345869e-01
18	26	1.680336067e-01
18	27	1.660332066e-01
18	28	1.679335867e-01
18	29	1.642328466e-01
18	30	1.705341068e-01
18	31	1.635327065e-01
18	32	1.701340268e-01
18	33	1.645329066e-01
18	34	1.605321064e-01
18	35	1.655331066e-01
18	36	1.666333267e-01
18	37	1.641328266e-01
18	38	1.653330666e-01
18	39	1.672334467e-01
18	40	1.688337668e-01
18	41	1.651330266e-01
18	42	1.698339668e-01
18	43	1.726345269e-01
18	44	1.686337267e-01
18	45	1.635327065e-01
18	46	1.661332266e-01
18	47	1.638327666e-01
18	48	1.677335467e-01
18	49	1.646329266e-01
18	50	1.656331266e-01
18	51	1.681336267e-01
18	52	1.682336467e-01
18	53	1.673334667e-01
18	54	1.655331066e-01
18	55	1.650330066e-01
18	56	1.661332266e-01
18	57	1.667333467e-01
18	58	1.634326865e-01
18	59	1.643328666e-01
18	60	1.658331666e-01
18	61	1.673334667e-01
18	62	1.677335467e-01
18	63	1.650330066e-01
18	64	1.629325865e-01
18	65	1.704340868e-01
18	66	1.698339668e-01
18	67	1.721344269e-01
18	68	1.727345469e-01
18	69	1.640328066e-01
18	70	1.666333267e-01
18	71	1.707341468e-01
18	72	1.674334867e-01
18	73	1.638327666e-01
18	74	1.660332066e-01
18	75	1.677335467e-01
18	76	1.657331466e-01
18	77	1.641328266e-01
18	78	1.693338668e-01
18	79	1.630326065e-01
18	80	1.631326265e-01
18	81	1.690338068e-01
18	82	1.673334667e-01
18	83	1.628325665e-01
18	84	1.633326665e-01
18	85	1.663332667e-01
18	86	1.687337467e-01
18	87	1.669333867e-01
18	88	1.653330666e-01
18	89	1.672334467e-01
18	90	1.643328666e-01
18	91	1.647329466e-01
18	92	1.690338068e-01
18	93	1.654330866e-01
18	94	1.707341468e-01
18	95	1.675335067e-01
18	96	1.670334067e-01
18	97	1.650330066e-01
18	98	1.687337467e-01
18	99	1.663332667e-01
18	100	1.639327866e-01
19	1	1.668333667e-01
19	2	1.651330266e-01
19	3	1.722344469e-01
19	4	1.689337868e-01
19	5	1.659331866e-01
19	6	1.632326465e-01
19	7	1.702340468e-01
19	8	1.671334267e-01
19	9	1.670334067e-01
19	10	1.677335467e-01
19	11	1.670334067e-01
19	12	1.676335267e-01
19	13	1.679335867e-01
19	14	1.689337868e-01
19	15	1.691338268e-01
19	16	1.693338668e-01
19	17	1.642328466e-01
19	18	1.653330666e-01
19	19	2.172434487e-01
19	20	1.646329266e-01
19	21	1.655331066e-01
19	22	1.692338468e-01
19	23	1.695339068e-01
19	24	1.645329066e-01
19	25	1.705341068e-01
19	26	1.701340268e-01
19	27	1.649329866e-01
19	28	1.659331866e-01
19	29	1.639327866e-01
19	30	1.611322264e-01
19	31	1.653330666e-01
19	32	1.692338468e-01
19	33	1.646329266e-01
19	34	1.724344869e-01
19	35	1.643328666e-01
19	36	1.613322665e-01
19	37	1.703340668e-01
19	38	1.673334667e-01
19	39	1.713342669e-01
19	40	1.675335067e-01
19	41	1.649329866e-01
19	42	1.596319264e-01
19	43	1.652330466e-01
19	44	1.741348270e-01
19	45	1.634326865e-01
19	46	1.664332867e-01
19	47	1.707341468e-01
19	48	1.655331066e-01
19	49	1.675335067e-01
19	50	1.683336667e-01
19	51	1.686337267e-01
19	52	1.633326665e-01
19	53	1.679335867e-01
19	54	1.673334667e-01
19	55	1.666333267e-01
19	56	1.660332066e-01
19	57	1.590318064e-01
19	58	1.661332266e-01
19	59	1.729345869e-01
19	60	1.730346069e-01
19	61	1.641328266e-01
19	62	1.627325465e-01
19	63	1.592318464e-01
19	64	1.699339868e-01
19	65	1.668333667e-01
19	66	1.740348070e-01
19	67	1.711342268e-01
19	68	1.642328466e-01
19	69	1.651330266e-01
19	70	1.682336467e-01
19	71	1.641328266e-01
19	72	1.679335867e-01
19	73	1.657331466e-01
19	74	1.673334667e-01
19	75	1.642328466e-01
19	76	1.670334067e-01
19	77	1.699339868e-01
19	78	1.674334867e-01
19	79	1.654330866e-01
19	80	1.664332867e-01
19	81	1.676335267e-01
19	82	1.630326065e-01
19	83	1.660332066e-01
19	84	1.690338068e-01
19	85	1.646329266e-01
19	86	1.659331866e-01
19	87	1.665333067e-01
19	88	1.685337067e-01
19	89	1.654330866e-01
19	90	1.654330866e-01
19	91	1.657331466e-01
19	92	1.667333467e-01
19	93	1.648329666e-01
19	94	1.626325265e-01
19	95	1.667333467e-01
19	96	1.711342268e-01
19	97	1.642328466e-01
19	98	1.642328466e-01
19	99	1.666333267e-01
19	100	1.659331866e-01
20	1	1.640328066e-01
20	2	1.588317664e-01
20	3	1.695339068e-01
20	4	1.617323465e-01
20	5	1.663332667e-01
20	6	1.674334867e-01
20	7	1.693338668e-01
20	8	1.694338868e-01
20	9	1.664332867e-01
20	10	1.702340468e-01
20	11	1.663332667e-01
20	12	1.642328466e-01
20	13	1.661332266e-01
20	14	1.656331266e-01
20	15	1.643328666e-01
20	16	1.679335867e-01
20	17	1.704340868e-01
20	18	1.712342468e-01
20	19	1.646329266e-01
20	20	2.128425685e-01
20	21	1.667333467e-01
20	22	1.636327265e-01
20	23	1.678335667e-01
20	24	1.623324665e-01
20	25	1.641328266e-01
20	26	1.650330066e-01
20	27	1.659331866e-01
20	28	1.688337668e-01
20	29	1.702340468e-01
20	30	1.676335267e-01
20	31	1.690338068e-01
20	32	1.724344869e-01
20	33	1.689337868e-01
20	34	1.643328666e-01
20	35	1.673334667e-01
20	36	1.661332266e-01
20	37	1.697339468e-01
20	38	1.646329266e-01
20	39	1.687337467e-01
20	40	1.727345469e-01
20	41	1.655331066e-01
20	42	1.638327666e-01
20	43	1.697339468e-01
20	44	1.632326465e-01
20	45	1.639327866e-01
20	46	1.644328866e-01
20	47	1.665333067e-01
20	48	1.614322865e-01
20	49	1.620324065e-01
20	50	1.696339268e-01
20	51	1.628325665e-01
20	52	1.674334867e-01
20	53	1.694338868e-01
20	54	1.698339668e-01
20	55	1.637327465e-01
20	56	1.658331666e-01
20	57	1.689337868e-01
20	58	1.643328666e-01
20	59	1.690338068e-01
20	60	1.651330266e-01
20	61	1.704340868e-01
20	62	1.659331866e-01
20	63	1.676335267e-01
20	64	1.645329066e-01
20	65	1.692338468e-01
20	66	1.638327666e-01
20	67	1.652330466e-01
20	68	1.658331666e-01
20	69	1.662332466e-01
20	70	1.658331666e-01
20	71	1.622324465e-01
20	72	1.698339668e-01
20	73	1.663332667e-01
20	74	1.646329266e-01
20	75	1.671334267e-01
20	76	1.664332867e-01
20	77	1.605321064e-01
20	78	1.653330666e-01
20	79	1.648329666e-01
20	80	1.642328466e-01
20	81	1.683336667e-01
20	82	1.667333467e-01
20	83	1.672334467e-01
20	84	1.673334667e-01
20	85	1.673334667e-01
20	86	1.720344069e-01
20	87	1.658331666e-01
20	88	1.643328666e-01
20	89	1.686337267e-01
20	90	1.633326665e-01
20	91	1.714342869e-01
20	92	1.673334667e-01
20	93	1.634326865e-01
20	94	1.676335267e-01
20	95	1.648329666e-01
20	96	1.668333667e-01
20	97	1.694338868e-01
20	98	1.684336867e-01
20	99	1.668333667e-01
20	100	1.698339668e-01
21	1	1.619323865e-01
21	2	1.669333867e-01
21	3	1.663332667e-01
21	4	1.633326665e-01
21	5	1.621324265e-01
21	6	1.691338268e-01
21	7	1.672334467e-01
21	8	1.715343069e-01
21	9	1.676335267e-01
21	10	1.646329266e-01
21	11	1.676335267e-01
21	12	1.649329866e-01
21	13	1.679335867e-01
21	14	1.688337668e-01
21	15	1.686337267e-01
21	16	1.652330466e-01
21	17	1.659331866e-01
21	18	1.687337467e-01
21	19	1.655331066e-01
21	20	1.667333467e-01
21	21	2.108421684e-01
21	22	1.673334667e-01
21	23	1.643328666e-01
21	24	1.644328866e-01
21	25	1.647329466e-01
21	26	1.670334067e-01
21	27	1.670334067e-01
21	28	1.679335867e-01
21	29	1.671334267e-01
21	30	1.687337467e-01
21	31	1.645329066e-01
21	32	1.640328066e-01
21	33	1.635327065e-01
21	34	1.664332867e-01
21	35	1.626325265e-01
21	36	1.726345269e-01
21	37	1.642328466e-01
21	38	1.657331466e-01
21	39	1.643328666e-01
21	40	1.661332266e-01
21	41	1.689337868e-01
21	42	1.659331866e-01
21	43	1.707341468e-01
21	44	1.745349070e-01
21	45	1.653330666e-01
21	46	1.640328066e-01
21	47	1.683336667e-01
21	48	1.668333667e-01
21	49	1.666333267e-01
21	50	1.661332266e-01
21	51	1.642328466e-01
21	52	1.629325865e-01
21	53	1.658331666e-01
21	54	1.688337668e-01
21	55	1.733346669e-01
21	56	1.693338668e-01
21	57	1.660332066e-01
21	58	1.673334667e-01
21	59	1.670334067e-01
21	60	1.695339068e-01
21	61	1.653330666e-01
21	62	1.697339468e-01
21	63	1.675335067e-01
21	64	1.661332266e-01
21	65	1.696339268e-01
21	66	1.648329666e-01
21	67	1.682336467e-01
21	68	1.633326665e-01
21	69	1.653330666e-01
21	70	1.622324465e-01
21	71	1.694338868e-01
21	72	1.660332066e-01
21	73	1.688337668e-01
21	74	1.685337067e-01
21	75	1.636327265e-01
21	76	1.666333267e-01
21	77	1.634326865e-01
21	78	1.681336267e-01
21	79	1.655331066e-01
21	80	1.679335867e-01
21	81	1.690338068e-01
21	82	1.632326465e-01
21	83	1.638327666e-01
21	84	1.689337868e-01
21	85	1.654330866e-01
21	86	1.683336667e-01
21	87	1.651330266e-01
21	88	1.674334867e-01
21	89	1.698339668e-01
21	90	1.626325265e-01
21	91	1.687337467e-01
21	92	1.693338668e-01
21	93	1.667333467e-01
21	94	1.655331066e-01
